,Unnamed: 0,Product,Quantity Ordered,Order Date
3386,3403,Google Phone,1,2019-08-19
3400,3417,Google Phone,1,2019-08-04
3415,3432,Google Phone,1,2019-08-16
3421,3438,Google Phone,1,2019-08-02
3502,3519,Google Phone,1,2019-08-19
3519,3536,Google Phone,1,2019-08-17
3567,3584,Google Phone,1,2019-08-22
3586,3603,Google Phone,1,2019-08-02
3623,3640,Google Phone,1,2019-08-01
3640,3657,Google Phone,1,2019-08-16
3661,3678,Google Phone,1,2019-08-11
3731,3748,Google Phone,1,2019-08-19
3753,3770,Google Phone,1,2019-08-19
3764,3781,Google Phone,1,2019-08-12
3772,3789,Google Phone,1,2019-08-03
3818,3835,Google Phone,1,2019-08-03
3843,3860,Google Phone,1,2019-08-05
3918,3935,Google Phone,1,2019-08-15
3974,3991,Google Phone,1,2019-08-20
4019,4036,Google Phone,1,2019-08-14
4080,4097,Google Phone,1,2019-08-05
4098,4115,Google Phone,1,2019-08-21
4118,4135,Google Phone,1,2019-08-24
4181,4198,Google Phone,1,2019-08-03
4248,4265,Google Phone,1,2019-08-23
4255,4272,Google Phone,1,2019-08-26
4288,4307,Google Phone,1,2019-08-04
4326,4345,Google Phone,1,2019-08-08
4354,4373,Google Phone,1,2019-08-23
4384,4403,Google Phone,1,2019-08-05
4491,4511,Google Phone,1,2019-08-13
4514,4534,Google Phone,1,2019-08-20
4518,4538,Google Phone,1,2019-08-07
4552,4572,Google Phone,1,2019-08-28
4555,4575,Google Phone,1,2019-08-22
4575,4595,Google Phone,1,2019-08-01
4634,4654,Google Phone,1,2019-08-20
4657,4677,Google Phone,1,2019-08-22
4661,4682,Google Phone,1,2019-08-30
4716,4737,Google Phone,1,2019-08-05
4719,4740,Google Phone,1,2019-08-12
4736,4757,Google Phone,1,2019-08-23
4761,4782,Google Phone,1,2019-08-13
4788,4809,Google Phone,1,2019-08-09
4809,4830,Google Phone,1,2019-08-15
4816,4837,Google Phone,1,2019-08-28
4831,4852,Google Phone,1,2019-08-10
4834,4855,Google Phone,1,2019-08-16
4885,4906,Google Phone,1,2019-08-16
4892,4913,Google Phone,1,2019-08-11
4899,4920,Google Phone,1,2019-08-24
5007,5028,Google Phone,1,2019-08-22
5036,5057,Google Phone,1,2019-08-17
5049,5070,Google Phone,1,2019-08-28
5066,5087,Google Phone,1,2019-08-28
5099,5120,Google Phone,1,2019-08-08
5109,5130,Google Phone,1,2019-08-20
5118,5139,Google Phone,1,2019-08-11
5158,5179,Google Phone,1,2019-08-28
5176,5197,Google Phone,1,2019-08-12
5242,5263,Google Phone,1,2019-08-03
5298,5319,Google Phone,1,2019-08-20
5303,5324,Google Phone,1,2019-08-17
5315,5336,Google Phone,1,2019-08-25
5326,5347,Google Phone,1,2019-08-14
5362,5383,Google Phone,1,2019-08-22
5365,5386,Google Phone,1,2019-08-20
5387,5408,Google Phone,1,2019-08-10
5398,5419,Google Phone,1,2019-08-14
5414,5435,Google Phone,1,2019-08-22
5444,5465,Google Phone,1,2019-08-26
5460,5481,Google Phone,1,2019-08-27
5480,5501,Google Phone,1,2019-08-06
5496,5517,Google Phone,1,2019-08-24
5575,5597,Google Phone,1,2019-08-03
5577,5599,Google Phone,1,2019-08-03
5580,5602,Google Phone,1,2019-08-13
5617,5639,Google Phone,1,2019-08-08
5624,5646,Google Phone,1,2019-08-31
5641,5664,Google Phone,1,2019-08-09
5644,5667,Google Phone,1,2019-08-12
5670,5693,Google Phone,1,2019-08-02
5678,5701,Google Phone,1,2019-08-23
5729,5752,Google Phone,1,2019-08-10
5732,5755,Google Phone,1,2019-08-17
5792,5815,Google Phone,1,2019-08-29
5794,5817,Google Phone,1,2019-08-27
5851,5874,Google Phone,1,2019-08-19
5933,5956,Google Phone,1,2019-08-17
5943,5966,Google Phone,1,2019-08-08
5949,5972,Google Phone,1,2019-08-27
5972,5995,Google Phone,1,2019-08-06
5983,6006,Google Phone,1,2019-08-08
5989,6012,Google Phone,1,2019-08-10
6026,6049,Google Phone,1,2019-08-27
6066,6090,Google Phone,1,2019-08-15
6111,6135,Google Phone,1,2019-08-13
6124,6148,Google Phone,1,2019-08-01
6147,6171,Google Phone,1,2019-08-17
6149,6173,Google Phone,1,2019-08-12
6170,6194,Google Phone,1,2019-08-08
6201,6225,Google Phone,1,2019-08-31
6209,6233,Google Phone,1,2019-08-10
6226,6250,Google Phone,1,2019-08-11
6227,6251,Google Phone,1,2019-08-13
6285,6310,Google Phone,1,2019-08-25
6409,6435,Google Phone,1,2019-08-03
6443,6470,Google Phone,1,2019-08-11
6482,6509,Google Phone,1,2019-08-31
6603,6631,Google Phone,1,2019-08-27
6717,6745,Google Phone,1,2019-08-04
6724,6752,Google Phone,1,2019-08-08
6790,6819,Google Phone,1,2019-08-17
6813,6842,Google Phone,1,2019-08-26
6876,6905,Google Phone,1,2019-08-17
6930,6959,Google Phone,1,2019-08-02
7030,7060,Google Phone,1,2019-08-26
7043,7073,Google Phone,1,2019-08-25
7100,7131,Google Phone,1,2019-08-27
7104,7135,Google Phone,1,2019-08-21
7116,7147,Google Phone,1,2019-08-27
7159,7190,Google Phone,1,2019-08-22
7219,7250,Google Phone,1,2019-08-30
7381,7412,Google Phone,1,2019-08-31
7408,7439,Google Phone,1,2019-08-13
7463,7494,Google Phone,1,2019-08-04
7471,7502,Google Phone,1,2019-08-06
7548,7580,Google Phone,1,2019-08-07
7567,7599,Google Phone,1,2019-08-17
7570,7602,Google Phone,1,2019-08-28
7647,7679,Google Phone,1,2019-08-28
7673,7705,Google Phone,1,2019-08-02
7676,7708,Google Phone,1,2019-08-15
7683,7715,Google Phone,1,2019-08-18
7697,7729,Google Phone,1,2019-08-24
7711,7743,Google Phone,1,2019-08-13
7717,7749,Google Phone,1,2019-08-29
7778,7811,Google Phone,1,2019-08-25
7824,7857,Google Phone,1,2019-08-13
7843,7876,Google Phone,1,2019-08-31
7883,7917,Google Phone,1,2019-08-02
7906,7940,Google Phone,1,2019-08-05
7916,7951,Google Phone,1,2019-08-30
7944,7980,Google Phone,1,2019-08-18
7979,8015,Google Phone,1,2019-08-09
7988,8024,Google Phone,1,2019-08-26
7992,8028,Google Phone,1,2019-08-06
8141,8177,Google Phone,1,2019-08-10
8170,8206,Google Phone,1,2019-08-20
8193,8229,Google Phone,1,2019-08-27
8231,8267,Google Phone,1,2019-08-17
8280,8316,Google Phone,1,2019-08-20
8287,8323,Google Phone,1,2019-08-04
8292,8328,Google Phone,1,2019-08-28
8317,8353,Google Phone,1,2019-08-30
8394,8430,Google Phone,1,2019-08-06
8415,8451,Google Phone,1,2019-08-05
8420,8456,Google Phone,1,2019-08-07
8491,8527,Google Phone,1,2019-08-06
8521,8557,Google Phone,1,2019-08-27
8582,8619,Google Phone,1,2019-08-14
8597,8634,Google Phone,1,2019-08-09
8642,8679,Google Phone,1,2019-08-02
8666,8704,Google Phone,1,2019-08-28
8668,8706,Google Phone,1,2019-08-13
8682,8720,Google Phone,1,2019-08-02
8689,8728,Google Phone,1,2019-08-09
8755,8794,Google Phone,1,2019-08-11
8781,8821,Google Phone,1,2019-08-31
8813,8853,Google Phone,1,2019-08-03
8859,8899,Google Phone,1,2019-08-25
8874,8914,Google Phone,1,2019-08-28
8884,8924,Google Phone,1,2019-08-13
8886,8926,Google Phone,1,2019-08-20
8962,9003,Google Phone,1,2019-08-30
8971,9012,Google Phone,1,2019-08-30
9041,9082,Google Phone,1,2019-08-01
9047,9088,Google Phone,1,2019-08-10
9066,9107,Google Phone,1,2019-08-01
9163,9204,Google Phone,1,2019-08-17
9164,9205,Google Phone,1,2019-08-05
9171,9212,Google Phone,1,2019-08-17
9236,9279,Google Phone,1,2019-08-18
9259,9302,Google Phone,1,2019-08-24
9296,9339,Google Phone,1,2019-08-04
9313,9356,Google Phone,1,2019-08-27
9365,9408,Google Phone,1,2019-08-03
9380,9424,Google Phone,1,2019-08-19
9385,9429,Google Phone,1,2019-08-10
9402,9446,Google Phone,1,2019-08-01
9459,9503,Google Phone,1,2019-08-14
9511,9555,Google Phone,1,2019-08-28
9525,9569,Google Phone,1,2019-08-12
9563,9608,Google Phone,1,2019-08-19
9593,9638,Google Phone,1,2019-08-20
9626,9671,Google Phone,1,2019-08-26
9650,9695,Google Phone,1,2019-08-05
9654,9699,Google Phone,1,2019-08-17
9677,9722,Google Phone,1,2019-08-16
9688,9733,Google Phone,1,2019-08-31
9693,9738,Google Phone,1,2019-08-31
9730,9776,Google Phone,1,2019-08-23
9741,9787,Google Phone,1,2019-08-23
9792,9838,Google Phone,1,2019-08-24
9802,9848,Google Phone,1,2019-08-26
9994,10040,Google Phone,1,2019-08-06
10010,10056,Google Phone,1,2019-08-16
10157,10203,Google Phone,1,2019-08-25
10209,10256,Google Phone,1,2019-08-30
10249,10296,Google Phone,1,2019-08-02
10365,10413,Google Phone,1,2019-08-07
10374,10422,Google Phone,1,2019-08-05
10393,10441,Google Phone,1,2019-08-03
10415,10463,Google Phone,1,2019-08-17
10507,10556,Google Phone,1,2019-08-07
10508,10557,Google Phone,1,2019-08-17
10544,10593,Google Phone,1,2019-08-27
10549,10598,Google Phone,1,2019-08-05
10560,10609,Google Phone,1,2019-08-09
10626,10675,Google Phone,1,2019-08-17
10677,10728,Google Phone,1,2019-08-02
10694,10745,Google Phone,1,2019-08-14
10700,10751,Google Phone,1,2019-08-12
10719,10770,Google Phone,1,2019-08-29
10758,10809,Google Phone,1,2019-08-27
10774,10825,Google Phone,1,2019-08-10
10811,10862,Google Phone,1,2019-08-08
10842,10895,Google Phone,1,2019-08-08
10872,10925,Google Phone,1,2019-08-25
10876,10929,Google Phone,1,2019-08-29
10878,10931,Google Phone,1,2019-08-02
10906,10959,Google Phone,1,2019-08-23
10920,10973,Google Phone,1,2019-08-25
10931,10984,Google Phone,1,2019-08-25
10962,11016,Google Phone,1,2019-08-12
11101,11155,Google Phone,1,2019-08-30
11186,11240,Google Phone,1,2019-08-15
11238,11292,Google Phone,1,2019-08-04
11250,11304,Google Phone,1,2019-08-25
11293,11347,Google Phone,1,2019-08-08
11296,11350,Google Phone,1,2019-08-11
11334,11388,Google Phone,1,2019-08-06
11363,11417,Google Phone,1,2019-08-17
11395,11449,Google Phone,1,2019-08-26
11422,11476,Google Phone,1,2019-08-01
11444,11498,Google Phone,1,2019-08-17
11478,11532,Google Phone,1,2019-08-04
11550,11604,Google Phone,1,2019-08-20
11554,11608,Google Phone,1,2019-08-24
11576,11630,Google Phone,1,2019-08-20
11621,11675,Google Phone,1,2019-08-25
11626,11680,Google Phone,1,2019-08-01
11726,11780,Google Phone,1,2019-08-03
11731,11785,Google Phone,1,2019-08-23
11732,11786,Google Phone,1,2019-08-11
11902,11956,Google Phone,2,2019-08-13
11909,11963,Google Phone,1,2019-08-28
11925,11979,Google Phone,1,2019-08-02
