,Unnamed: 0,Product,Quantity Ordered,Order Date
1522,1529,Apple Airpods Headphones,1,2019-08-09
1524,1531,Apple Airpods Headphones,1,2019-08-31
1526,1533,Apple Airpods Headphones,1,2019-08-21
1557,1564,Apple Airpods Headphones,1,2019-08-09
1561,1568,Apple Airpods Headphones,1,2019-08-11
1569,1576,Apple Airpods Headphones,1,2019-08-10
1579,1586,Apple Airpods Headphones,1,2019-08-12
1596,1603,Apple Airpods Headphones,1,2019-08-19
1626,1633,Apple Airpods Headphones,1,2019-08-16
1633,1640,Apple Airpods Headphones,1,2019-08-21
1634,1641,Apple Airpods Headphones,1,2019-08-08
1647,1654,Apple Airpods Headphones,1,2019-08-30
1662,1669,Apple Airpods Headphones,1,2019-08-12
1677,1684,Apple Airpods Headphones,1,2019-08-15
1686,1693,Apple Airpods Headphones,1,2019-08-30
1695,1702,Apple Airpods Headphones,1,2019-08-07
1705,1712,Apple Airpods Headphones,1,2019-08-20
1709,1716,Apple Airpods Headphones,1,2019-08-12
1724,1732,Apple Airpods Headphones,1,2019-08-24
1754,1762,Apple Airpods Headphones,1,2019-08-18
1758,1766,Apple Airpods Headphones,1,2019-08-15
1781,1789,Apple Airpods Headphones,1,2019-08-30
1783,1791,Apple Airpods Headphones,1,2019-08-08
1791,1799,Apple Airpods Headphones,1,2019-08-28
1801,1809,Apple Airpods Headphones,1,2019-08-16
1804,1812,Apple Airpods Headphones,1,2019-08-10
1822,1830,Apple Airpods Headphones,1,2019-08-21
1837,1845,Apple Airpods Headphones,1,2019-08-12
1859,1867,Apple Airpods Headphones,1,2019-08-20
1872,1880,Apple Airpods Headphones,1,2019-08-29
1875,1883,Apple Airpods Headphones,1,2019-08-17
1926,1934,Apple Airpods Headphones,1,2019-08-14
1937,1945,Apple Airpods Headphones,1,2019-08-24
1939,1947,Apple Airpods Headphones,1,2019-08-22
1953,1961,Apple Airpods Headphones,1,2019-08-08
1957,1965,Apple Airpods Headphones,1,2019-08-18
1975,1983,Apple Airpods Headphones,1,2019-08-29
1992,2000,Apple Airpods Headphones,1,2019-08-17
2004,2012,Apple Airpods Headphones,1,2019-08-19
2006,2014,Apple Airpods Headphones,1,2019-08-22
2014,2022,Apple Airpods Headphones,1,2019-08-31
2021,2029,Apple Airpods Headphones,1,2019-08-02
2023,2031,Apple Airpods Headphones,1,2019-08-02
2041,2049,Apple Airpods Headphones,1,2019-08-15
2081,2089,Apple Airpods Headphones,1,2019-08-24
2128,2136,Apple Airpods Headphones,1,2019-08-21
2166,2174,Apple Airpods Headphones,1,2019-08-12
2171,2179,Apple Airpods Headphones,1,2019-08-11
2173,2181,Apple Airpods Headphones,1,2019-08-27
2213,2221,Apple Airpods Headphones,1,2019-08-24
2235,2243,Apple Airpods Headphones,1,2019-08-24
2243,2251,Apple Airpods Headphones,1,2019-09-01
2248,2256,Apple Airpods Headphones,1,2019-08-15
2256,2264,Apple Airpods Headphones,1,2019-08-19
2270,2278,Apple Airpods Headphones,1,2019-08-16
2272,2280,Apple Airpods Headphones,1,2019-08-30
2283,2291,Apple Airpods Headphones,1,2019-08-31
2284,2292,Apple Airpods Headphones,1,2019-08-02
2299,2308,Apple Airpods Headphones,1,2019-08-31
2309,2318,Apple Airpods Headphones,1,2019-08-20
2325,2334,Apple Airpods Headphones,1,2019-08-24
2326,2335,Apple Airpods Headphones,1,2019-08-05
2397,2406,Apple Airpods Headphones,1,2019-08-25
2399,2408,Apple Airpods Headphones,1,2019-08-12
2405,2414,Apple Airpods Headphones,1,2019-08-23
2416,2425,Apple Airpods Headphones,1,2019-08-07
2422,2431,Apple Airpods Headphones,1,2019-08-06
2428,2437,Apple Airpods Headphones,1,2019-08-19
2435,2444,Apple Airpods Headphones,1,2019-08-11
2441,2450,Apple Airpods Headphones,1,2019-08-03
2447,2456,Apple Airpods Headphones,1,2019-08-25
2459,2468,Apple Airpods Headphones,1,2019-08-06
2460,2469,Apple Airpods Headphones,1,2019-08-05
2466,2475,Apple Airpods Headphones,1,2019-08-06
2479,2489,Apple Airpods Headphones,1,2019-08-26
2484,2494,Apple Airpods Headphones,1,2019-08-22
2490,2500,Apple Airpods Headphones,1,2019-08-26
2492,2502,Apple Airpods Headphones,1,2019-08-13
2499,2509,Apple Airpods Headphones,1,2019-08-09
2532,2542,Apple Airpods Headphones,1,2019-08-18
2544,2554,Apple Airpods Headphones,1,2019-08-11
2549,2559,Apple Airpods Headphones,1,2019-08-26
2552,2562,Apple Airpods Headphones,1,2019-08-23
2562,2573,Apple Airpods Headphones,1,2019-08-15
2567,2578,Apple Airpods Headphones,1,2019-08-15
2579,2590,Apple Airpods Headphones,1,2019-08-25
2600,2611,Apple Airpods Headphones,1,2019-08-30
2625,2636,Apple Airpods Headphones,1,2019-08-28
2626,2637,Apple Airpods Headphones,1,2019-08-01
2632,2643,Apple Airpods Headphones,1,2019-08-10
2653,2665,Apple Airpods Headphones,1,2019-08-11
2663,2676,Apple Airpods Headphones,1,2019-08-18
2676,2690,Apple Airpods Headphones,1,2019-08-31
2731,2745,Apple Airpods Headphones,1,2019-08-09
2741,2755,Apple Airpods Headphones,1,2019-08-10
2752,2766,Apple Airpods Headphones,1,2019-08-29
2772,2786,Apple Airpods Headphones,1,2019-08-25
2787,2801,Apple Airpods Headphones,1,2019-08-23
2796,2810,Apple Airpods Headphones,1,2019-08-12
2798,2812,Apple Airpods Headphones,1,2019-08-09
2804,2818,Apple Airpods Headphones,1,2019-08-08
2805,2819,Apple Airpods Headphones,1,2019-08-09
2817,2831,Apple Airpods Headphones,1,2019-08-04
2822,2836,Apple Airpods Headphones,1,2019-08-03
2829,2843,Apple Airpods Headphones,1,2019-08-04
2865,2879,Apple Airpods Headphones,1,2019-08-09
2870,2884,Apple Airpods Headphones,1,2019-08-19
2885,2899,Apple Airpods Headphones,1,2019-08-01
2898,2912,Apple Airpods Headphones,1,2019-08-27
2928,2942,Apple Airpods Headphones,1,2019-08-07
2946,2960,Apple Airpods Headphones,1,2019-08-15
2965,2979,Apple Airpods Headphones,1,2019-08-03
3000,3014,Apple Airpods Headphones,2,2019-08-04
3037,3051,Apple Airpods Headphones,1,2019-08-12
3040,3054,Apple Airpods Headphones,1,2019-08-24
3044,3058,Apple Airpods Headphones,1,2019-08-08
3045,3059,Apple Airpods Headphones,1,2019-08-30
3070,3084,Apple Airpods Headphones,1,2019-08-29
3077,3091,Apple Airpods Headphones,1,2019-08-11
3083,3097,Apple Airpods Headphones,1,2019-08-11
3093,3107,Apple Airpods Headphones,1,2019-08-15
3102,3116,Apple Airpods Headphones,1,2019-08-27
3103,3117,Apple Airpods Headphones,1,2019-08-28
3115,3130,Apple Airpods Headphones,1,2019-08-23
3120,3135,Apple Airpods Headphones,1,2019-08-20
3131,3146,Apple Airpods Headphones,1,2019-08-22
3140,3155,Apple Airpods Headphones,1,2019-08-01
3176,3191,Apple Airpods Headphones,1,2019-08-04
3177,3192,Apple Airpods Headphones,1,2019-08-08
3181,3196,Apple Airpods Headphones,1,2019-08-07
3225,3240,Apple Airpods Headphones,1,2019-08-12
3236,3251,Apple Airpods Headphones,1,2019-08-11
3253,3268,Apple Airpods Headphones,1,2019-08-16
3258,3273,Apple Airpods Headphones,1,2019-08-22
3260,3275,Apple Airpods Headphones,1,2019-08-09
3267,3282,Apple Airpods Headphones,1,2019-08-18
3283,3298,Apple Airpods Headphones,1,2019-08-13
3295,3311,Apple Airpods Headphones,1,2019-08-08
3301,3317,Apple Airpods Headphones,1,2019-08-11
3321,3337,Apple Airpods Headphones,1,2019-08-09
3323,3339,Apple Airpods Headphones,1,2019-08-29
3329,3345,Apple Airpods Headphones,1,2019-08-21
3350,3367,Apple Airpods Headphones,1,2019-08-07
3373,3390,Apple Airpods Headphones,1,2019-08-09
3403,3420,Apple Airpods Headphones,1,2019-08-29
3411,3428,Apple Airpods Headphones,1,2019-08-08
3425,3442,Apple Airpods Headphones,1,2019-08-30
3440,3457,Apple Airpods Headphones,1,2019-08-06
3443,3460,Apple Airpods Headphones,1,2019-08-25
3444,3461,Apple Airpods Headphones,2,2019-08-23
3470,3487,Apple Airpods Headphones,1,2019-08-07
3474,3491,Apple Airpods Headphones,1,2019-08-03
3500,3517,Apple Airpods Headphones,1,2019-08-03
3510,3527,Apple Airpods Headphones,1,2019-08-30
3545,3562,Apple Airpods Headphones,1,2019-08-02
3566,3583,Apple Airpods Headphones,1,2019-08-30
3568,3585,Apple Airpods Headphones,1,2019-08-31
3622,3639,Apple Airpods Headphones,1,2019-08-22
3625,3642,Apple Airpods Headphones,1,2019-08-06
3626,3643,Apple Airpods Headphones,1,2019-08-18
3650,3667,Apple Airpods Headphones,1,2019-08-14
3653,3670,Apple Airpods Headphones,1,2019-08-05
3660,3677,Apple Airpods Headphones,1,2019-08-02
3664,3681,Apple Airpods Headphones,1,2019-08-04
3690,3707,Apple Airpods Headphones,1,2019-08-10
3693,3710,Apple Airpods Headphones,1,2019-08-11
3705,3722,Apple Airpods Headphones,1,2019-08-22
3710,3727,Apple Airpods Headphones,1,2019-08-28
3730,3747,Apple Airpods Headphones,1,2019-08-09
3738,3755,Apple Airpods Headphones,1,2019-08-20
3743,3760,Apple Airpods Headphones,1,2019-08-28
3748,3765,Apple Airpods Headphones,1,2019-08-16
3765,3782,Apple Airpods Headphones,1,2019-08-27
3766,3783,Apple Airpods Headphones,1,2019-08-17
3769,3786,Apple Airpods Headphones,1,2019-08-27
3821,3838,Apple Airpods Headphones,1,2019-08-03
3836,3853,Apple Airpods Headphones,1,2019-08-06
3837,3854,Apple Airpods Headphones,1,2019-08-07
3838,3855,Apple Airpods Headphones,1,2019-08-26
3847,3864,Apple Airpods Headphones,1,2019-08-25
3863,3880,Apple Airpods Headphones,1,2019-08-30
3868,3885,Apple Airpods Headphones,1,2019-08-09
3870,3887,Apple Airpods Headphones,1,2019-08-27
3874,3891,Apple Airpods Headphones,1,2019-08-05
3876,3893,Apple Airpods Headphones,1,2019-08-29
3888,3905,Apple Airpods Headphones,1,2019-08-22
3904,3921,Apple Airpods Headphones,1,2019-08-31
3942,3959,Apple Airpods Headphones,1,2019-08-30
3945,3962,Apple Airpods Headphones,1,2019-08-10
3956,3973,Apple Airpods Headphones,1,2019-08-21
3960,3977,Apple Airpods Headphones,1,2019-08-13
3977,3994,Apple Airpods Headphones,1,2019-08-03
3982,3999,Apple Airpods Headphones,1,2019-08-16
3991,4008,Apple Airpods Headphones,1,2019-08-12
3994,4011,Apple Airpods Headphones,1,2019-08-10
3996,4013,Apple Airpods Headphones,1,2019-08-16
4027,4044,Apple Airpods Headphones,1,2019-08-08
4038,4055,Apple Airpods Headphones,1,2019-08-22
4061,4078,Apple Airpods Headphones,1,2019-08-21
4073,4090,Apple Airpods Headphones,1,2019-08-10
4074,4091,Apple Airpods Headphones,1,2019-08-04
4088,4105,Apple Airpods Headphones,1,2019-08-16
4103,4120,Apple Airpods Headphones,1,2019-08-16
4105,4122,Apple Airpods Headphones,1,2019-08-12
4113,4130,Apple Airpods Headphones,1,2019-08-20
4154,4171,Apple Airpods Headphones,1,2019-08-08
4158,4175,Apple Airpods Headphones,1,2019-08-13
4177,4194,Apple Airpods Headphones,1,2019-08-26
4183,4200,Apple Airpods Headphones,1,2019-08-04
4190,4207,Apple Airpods Headphones,1,2019-08-27
4197,4214,Apple Airpods Headphones,1,2019-08-03
4206,4223,Apple Airpods Headphones,1,2019-08-12
4216,4233,Apple Airpods Headphones,1,2019-08-14
4223,4240,Apple Airpods Headphones,1,2019-08-28
4232,4249,Apple Airpods Headphones,1,2019-08-23
4236,4253,Apple Airpods Headphones,1,2019-08-26
4238,4255,Apple Airpods Headphones,1,2019-08-01
4276,4294,Apple Airpods Headphones,1,2019-08-26
4277,4295,Apple Airpods Headphones,1,2019-08-04
4282,4300,Apple Airpods Headphones,1,2019-08-19
4315,4334,Apple Airpods Headphones,1,2019-08-12
4324,4343,Apple Airpods Headphones,1,2019-08-28
4325,4344,Apple Airpods Headphones,1,2019-08-22
4343,4362,Apple Airpods Headphones,2,2019-08-15
4358,4377,Apple Airpods Headphones,1,2019-08-01
4359,4378,Apple Airpods Headphones,1,2019-08-10
4366,4385,Apple Airpods Headphones,1,2019-08-12
4367,4386,Apple Airpods Headphones,1,2019-08-30
4377,4396,Apple Airpods Headphones,1,2019-08-06
4405,4424,Apple Airpods Headphones,1,2019-08-07
4417,4436,Apple Airpods Headphones,1,2019-08-14
4426,4445,Apple Airpods Headphones,1,2019-08-24
4432,4451,Apple Airpods Headphones,1,2019-08-06
4440,4460,Apple Airpods Headphones,1,2019-08-26
4455,4475,Apple Airpods Headphones,1,2019-08-14
4468,4488,Apple Airpods Headphones,1,2019-08-29
4483,4503,Apple Airpods Headphones,1,2019-08-26
4490,4510,Apple Airpods Headphones,1,2019-08-14
4523,4543,Apple Airpods Headphones,1,2019-08-25
4524,4544,Apple Airpods Headphones,1,2019-08-11
4532,4552,Apple Airpods Headphones,1,2019-08-29
4537,4557,Apple Airpods Headphones,1,2019-08-06
4541,4561,Apple Airpods Headphones,1,2019-08-31
4582,4602,Apple Airpods Headphones,1,2019-08-10
4629,4649,Apple Airpods Headphones,1,2019-08-18
4633,4653,Apple Airpods Headphones,1,2019-08-29
4651,4671,Apple Airpods Headphones,1,2019-08-26
4655,4675,Apple Airpods Headphones,1,2019-08-25
4684,4705,Apple Airpods Headphones,1,2019-08-20
4702,4723,Apple Airpods Headphones,1,2019-08-15
4715,4736,Apple Airpods Headphones,1,2019-08-22
4721,4742,Apple Airpods Headphones,1,2019-08-08
4743,4764,Apple Airpods Headphones,1,2019-08-25
4757,4778,Apple Airpods Headphones,1,2019-08-31
4813,4834,Apple Airpods Headphones,1,2019-08-24
4830,4851,Apple Airpods Headphones,1,2019-08-01
4852,4873,Apple Airpods Headphones,1,2019-08-21
4862,4883,Apple Airpods Headphones,1,2019-08-01
4866,4887,Apple Airpods Headphones,1,2019-08-17
4884,4905,Apple Airpods Headphones,1,2019-08-11
4891,4912,Apple Airpods Headphones,1,2019-08-31
4894,4915,Apple Airpods Headphones,1,2019-08-02
4919,4940,Apple Airpods Headphones,1,2019-08-13
4921,4942,Apple Airpods Headphones,1,2019-08-30
4922,4943,Apple Airpods Headphones,1,2019-08-01
4927,4948,Apple Airpods Headphones,1,2019-08-04
4932,4953,Apple Airpods Headphones,1,2019-08-10
4939,4960,Apple Airpods Headphones,1,2019-08-27
4940,4961,Apple Airpods Headphones,1,2019-08-12
4950,4971,Apple Airpods Headphones,1,2019-08-23
4952,4973,Apple Airpods Headphones,1,2019-08-10
4954,4975,Apple Airpods Headphones,1,2019-08-31
4959,4980,Apple Airpods Headphones,1,2019-08-19
4988,5009,Apple Airpods Headphones,1,2019-08-21
4989,5010,Apple Airpods Headphones,1,2019-08-08
5003,5024,Apple Airpods Headphones,1,2019-08-26
5017,5038,Apple Airpods Headphones,1,2019-08-23
5019,5040,Apple Airpods Headphones,1,2019-08-01
5027,5048,Apple Airpods Headphones,1,2019-08-13
5033,5054,Apple Airpods Headphones,1,2019-08-11
5058,5079,Apple Airpods Headphones,1,2019-08-03
5060,5081,Apple Airpods Headphones,1,2019-08-17
5062,5083,Apple Airpods Headphones,1,2019-08-25
5103,5124,Apple Airpods Headphones,1,2019-08-22
5106,5127,Apple Airpods Headphones,1,2019-08-30
5108,5129,Apple Airpods Headphones,1,2019-08-16
5141,5162,Apple Airpods Headphones,1,2019-08-24
5162,5183,Apple Airpods Headphones,1,2019-08-11
5168,5189,Apple Airpods Headphones,1,2019-08-19
5172,5193,Apple Airpods Headphones,1,2019-08-26
5175,5196,Apple Airpods Headphones,1,2019-08-18
5190,5211,Apple Airpods Headphones,1,2019-08-23
5193,5214,Apple Airpods Headphones,1,2019-08-10
5229,5250,Apple Airpods Headphones,1,2019-08-02
5233,5254,Apple Airpods Headphones,1,2019-08-28
5234,5255,Apple Airpods Headphones,1,2019-08-11
5264,5285,Apple Airpods Headphones,1,2019-08-26
5273,5294,Apple Airpods Headphones,1,2019-08-06
5275,5296,Apple Airpods Headphones,1,2019-08-17
5297,5318,Apple Airpods Headphones,1,2019-08-08
5301,5322,Apple Airpods Headphones,1,2019-08-22
5320,5341,Apple Airpods Headphones,1,2019-08-09
5323,5344,Apple Airpods Headphones,1,2019-08-16
5352,5373,Apple Airpods Headphones,1,2019-08-03
5360,5381,Apple Airpods Headphones,1,2019-08-04
5373,5394,Apple Airpods Headphones,1,2019-08-25
5378,5399,Apple Airpods Headphones,1,2019-08-24
5388,5409,Apple Airpods Headphones,1,2019-08-24
5392,5413,Apple Airpods Headphones,1,2019-08-25
5421,5442,Apple Airpods Headphones,1,2019-08-07
5481,5502,Apple Airpods Headphones,1,2019-08-29
5509,5531,Apple Airpods Headphones,1,2019-08-15
5537,5559,Apple Airpods Headphones,1,2019-08-24
5545,5567,Apple Airpods Headphones,1,2019-08-14
5546,5568,Apple Airpods Headphones,1,2019-08-11
5551,5573,Apple Airpods Headphones,1,2019-08-19
5571,5593,Apple Airpods Headphones,1,2019-08-04
5590,5612,Apple Airpods Headphones,1,2019-08-07
5596,5618,Apple Airpods Headphones,1,2019-08-23
5599,5621,Apple Airpods Headphones,1,2019-08-17
5607,5629,Apple Airpods Headphones,1,2019-08-03
5623,5645,Apple Airpods Headphones,1,2019-08-12
5629,5651,Apple Airpods Headphones,1,2019-08-20
5665,5688,Apple Airpods Headphones,1,2019-08-26
5675,5698,Apple Airpods Headphones,1,2019-08-23
5743,5766,Apple Airpods Headphones,1,2019-08-23
5744,5767,Apple Airpods Headphones,1,2019-08-30
5761,5784,Apple Airpods Headphones,1,2019-08-26
5771,5794,Apple Airpods Headphones,1,2019-08-19
5776,5799,Apple Airpods Headphones,1,2019-08-22
5777,5800,Apple Airpods Headphones,1,2019-08-16
5813,5836,Apple Airpods Headphones,1,2019-08-31
5861,5884,Apple Airpods Headphones,1,2019-08-20
5880,5903,Apple Airpods Headphones,1,2019-08-24
5910,5933,Apple Airpods Headphones,1,2019-08-30
5921,5944,Apple Airpods Headphones,1,2019-08-09
5923,5946,Apple Airpods Headphones,1,2019-08-09
5927,5950,Apple Airpods Headphones,1,2019-08-11
5941,5964,Apple Airpods Headphones,1,2019-08-19
5948,5971,Apple Airpods Headphones,1,2019-08-12
5955,5978,Apple Airpods Headphones,1,2019-08-03
5960,5983,Apple Airpods Headphones,1,2019-08-16
5969,5992,Apple Airpods Headphones,1,2019-08-09
5978,6001,Apple Airpods Headphones,1,2019-08-01
5994,6017,Apple Airpods Headphones,1,2019-08-12
5996,6019,Apple Airpods Headphones,1,2019-08-27
6015,6038,Apple Airpods Headphones,1,2019-08-19
6024,6047,Apple Airpods Headphones,1,2019-08-27
6028,6051,Apple Airpods Headphones,1,2019-08-04
6030,6053,Apple Airpods Headphones,1,2019-08-09
6041,6064,Apple Airpods Headphones,1,2019-08-05
6042,6065,Apple Airpods Headphones,1,2019-08-23
6046,6069,Apple Airpods Headphones,1,2019-08-27
6048,6071,Apple Airpods Headphones,1,2019-08-07
6050,6073,Apple Airpods Headphones,1,2019-08-14
6077,6101,Apple Airpods Headphones,1,2019-08-30
6094,6118,Apple Airpods Headphones,1,2019-08-22
6102,6126,Apple Airpods Headphones,1,2019-08-16
6103,6127,Apple Airpods Headphones,1,2019-08-02
6119,6143,Apple Airpods Headphones,1,2019-08-21
6137,6161,Apple Airpods Headphones,1,2019-08-19
6154,6178,Apple Airpods Headphones,1,2019-08-06
6169,6193,Apple Airpods Headphones,1,2019-08-06
6194,6218,Apple Airpods Headphones,1,2019-08-18
6213,6237,Apple Airpods Headphones,1,2019-08-29
6224,6248,Apple Airpods Headphones,1,2019-08-20
6236,6261,Apple Airpods Headphones,1,2019-08-22
6268,6293,Apple Airpods Headphones,1,2019-08-07
6282,6307,Apple Airpods Headphones,1,2019-08-27
6288,6313,Apple Airpods Headphones,1,2019-08-29
6293,6318,Apple Airpods Headphones,1,2019-08-02
6299,6324,Apple Airpods Headphones,1,2019-08-22
6302,6327,Apple Airpods Headphones,1,2019-08-16
6312,6337,Apple Airpods Headphones,1,2019-08-06
6319,6344,Apple Airpods Headphones,1,2019-08-21
6346,6371,Apple Airpods Headphones,1,2019-08-08
6347,6372,Apple Airpods Headphones,1,2019-08-08
