,Unnamed: 0,Product,Quantity Ordered,Order Date
5401,5422,Flatscreen TV,1,2019-08-03
5411,5432,Flatscreen TV,1,2019-08-17
5479,5500,Flatscreen TV,1,2019-08-10
5573,5595,Flatscreen TV,1,2019-08-06
5582,5604,Flatscreen TV,1,2019-08-01
5681,5704,Flatscreen TV,1,2019-08-31
5709,5732,Flatscreen TV,1,2019-08-13
5712,5735,Flatscreen TV,1,2019-08-06
5772,5795,Flatscreen TV,1,2019-08-09
5797,5820,Flatscreen TV,1,2019-08-09
5819,5842,Flatscreen TV,1,2019-08-21
5860,5883,Flatscreen TV,1,2019-08-29
5879,5902,Flatscreen TV,1,2019-08-10
5929,5952,Flatscreen TV,1,2019-08-06
5936,5959,Flatscreen TV,1,2019-08-21
5964,5987,Flatscreen TV,1,2019-08-10
5977,6000,Flatscreen TV,1,2019-08-13
5987,6010,Flatscreen TV,1,2019-08-03
6004,6027,Flatscreen TV,1,2019-08-03
6016,6039,Flatscreen TV,1,2019-08-24
6017,6040,Flatscreen TV,1,2019-08-26
6029,6052,Flatscreen TV,1,2019-08-27
6062,6086,Flatscreen TV,1,2019-08-21
6099,6123,Flatscreen TV,1,2019-08-31
6115,6139,Flatscreen TV,1,2019-08-14
6132,6156,Flatscreen TV,1,2019-08-19
6159,6183,Flatscreen TV,1,2019-08-18
6277,6302,Flatscreen TV,1,2019-08-21
6324,6349,Flatscreen TV,1,2019-08-18
6342,6367,Flatscreen TV,1,2019-08-09
6384,6409,Flatscreen TV,1,2019-08-15
6387,6412,Flatscreen TV,1,2019-08-19
6431,6458,Flatscreen TV,1,2019-08-03
6432,6459,Flatscreen TV,1,2019-08-06
6439,6466,Flatscreen TV,1,2019-08-27
6530,6557,Flatscreen TV,1,2019-08-19
6555,6582,Flatscreen TV,1,2019-08-27
6567,6594,Flatscreen TV,1,2019-08-19
6595,6623,Flatscreen TV,1,2019-08-15
6679,6707,Flatscreen TV,1,2019-08-20
6685,6713,Flatscreen TV,1,2019-08-08
6752,6780,Flatscreen TV,1,2019-08-26
6883,6912,Flatscreen TV,1,2019-08-19
6986,7016,Flatscreen TV,1,2019-08-22
7041,7071,Flatscreen TV,1,2019-08-29
7062,7092,Flatscreen TV,1,2019-08-09
7072,7102,Flatscreen TV,1,2019-08-07
7073,7103,Flatscreen TV,1,2019-08-12
7168,7199,Flatscreen TV,1,2019-08-22
7188,7219,Flatscreen TV,1,2019-08-11
7276,7307,Flatscreen TV,1,2019-08-11
7323,7354,Flatscreen TV,1,2019-08-27
7328,7359,Flatscreen TV,1,2019-08-18
7417,7448,Flatscreen TV,1,2019-08-17
7449,7480,Flatscreen TV,1,2019-08-10
7455,7486,Flatscreen TV,1,2019-08-31
7559,7591,Flatscreen TV,1,2019-08-15
7685,7717,Flatscreen TV,1,2019-08-16
7713,7745,Flatscreen TV,1,2019-08-02
7798,7831,Flatscreen TV,1,2019-08-09
7814,7847,Flatscreen TV,1,2019-08-20
7879,7913,Flatscreen TV,1,2019-08-28
7977,8013,Flatscreen TV,1,2019-08-22
8045,8081,Flatscreen TV,1,2019-08-01
8056,8092,Flatscreen TV,1,2019-08-15
8145,8181,Flatscreen TV,1,2019-08-25
8242,8278,Flatscreen TV,1,2019-08-06
8282,8318,Flatscreen TV,1,2019-08-03
8343,8379,Flatscreen TV,1,2019-08-17
8382,8418,Flatscreen TV,1,2019-08-20
8477,8513,Flatscreen TV,1,2019-08-08
8549,8586,Flatscreen TV,1,2019-08-10
8618,8655,Flatscreen TV,1,2019-08-21
8817,8857,Flatscreen TV,1,2019-08-01
8828,8868,Flatscreen TV,1,2019-08-17
8837,8877,Flatscreen TV,1,2019-08-22
8895,8936,Flatscreen TV,1,2019-08-04
8916,8957,Flatscreen TV,1,2019-08-01
8917,8958,Flatscreen TV,1,2019-08-07
8935,8976,Flatscreen TV,1,2019-08-06
8937,8978,Flatscreen TV,1,2019-08-27
8948,8989,Flatscreen TV,1,2019-08-05
8973,9014,Flatscreen TV,1,2019-08-08
9144,9185,Flatscreen TV,1,2019-08-31
9165,9206,Flatscreen TV,1,2019-08-09
9173,9215,Flatscreen TV,1,2019-08-25
9179,9222,Flatscreen TV,1,2019-08-13
9180,9223,Flatscreen TV,1,2019-08-12
9246,9289,Flatscreen TV,1,2019-08-22
9265,9308,Flatscreen TV,1,2019-08-26
9277,9320,Flatscreen TV,1,2019-08-22
9294,9337,Flatscreen TV,1,2019-08-31
9318,9361,Flatscreen TV,1,2019-08-13
9420,9464,Flatscreen TV,1,2019-08-29
9434,9478,Flatscreen TV,1,2019-08-14
9454,9498,Flatscreen TV,1,2019-08-18
9467,9511,Flatscreen TV,1,2019-08-04
9520,9564,Flatscreen TV,1,2019-08-17
9544,9588,Flatscreen TV,1,2019-08-05
9555,9599,Flatscreen TV,1,2019-08-08
9613,9658,Flatscreen TV,1,2019-08-05
9653,9698,Flatscreen TV,1,2019-08-14
9694,9739,Flatscreen TV,1,2019-08-04
9735,9781,Flatscreen TV,1,2019-08-02
9757,9803,Flatscreen TV,1,2019-08-11
9775,9821,Flatscreen TV,1,2019-08-29
9806,9852,Flatscreen TV,1,2019-08-02
9863,9909,Flatscreen TV,1,2019-08-29
9864,9910,Flatscreen TV,1,2019-08-07
9897,9943,Flatscreen TV,1,2019-08-26
9931,9977,Flatscreen TV,1,2019-08-02
9980,10026,Flatscreen TV,1,2019-08-26
10003,10049,Flatscreen TV,1,2019-08-14
10015,10061,Flatscreen TV,1,2019-08-26
10017,10063,Flatscreen TV,1,2019-08-18
10046,10092,Flatscreen TV,1,2019-08-13
10072,10118,Flatscreen TV,1,2019-08-20
10088,10134,Flatscreen TV,1,2019-08-21
10109,10155,Flatscreen TV,1,2019-08-05
10139,10185,Flatscreen TV,1,2019-08-26
10154,10200,Flatscreen TV,1,2019-08-31
10216,10263,Flatscreen TV,1,2019-08-06
10242,10289,Flatscreen TV,1,2019-08-10
10276,10323,Flatscreen TV,1,2019-08-26
10336,10384,Flatscreen TV,1,2019-08-01
10361,10409,Flatscreen TV,1,2019-08-01
10368,10416,Flatscreen TV,1,2019-08-09
10400,10448,Flatscreen TV,1,2019-08-03
10486,10535,Flatscreen TV,1,2019-08-28
10495,10544,Flatscreen TV,1,2019-08-12
10515,10564,Flatscreen TV,1,2019-08-18
10526,10575,Flatscreen TV,1,2019-08-19
10531,10580,Flatscreen TV,1,2019-08-10
10539,10588,Flatscreen TV,1,2019-08-09
10559,10608,Flatscreen TV,1,2019-08-13
10565,10614,Flatscreen TV,1,2019-08-22
10570,10619,Flatscreen TV,1,2019-08-17
10641,10690,Flatscreen TV,1,2019-08-31
10661,10711,Flatscreen TV,1,2019-08-10
10733,10784,Flatscreen TV,1,2019-08-16
10735,10786,Flatscreen TV,1,2019-08-21
10762,10813,Flatscreen TV,1,2019-08-21
10849,10902,Flatscreen TV,1,2019-08-08
10854,10907,Flatscreen TV,1,2019-08-25
10961,11015,Flatscreen TV,1,2019-08-08
10971,11025,Flatscreen TV,1,2019-08-07
11030,11084,Flatscreen TV,1,2019-08-23
11058,11112,Flatscreen TV,1,2019-08-27
11118,11172,Flatscreen TV,1,2019-08-21
11169,11223,Flatscreen TV,1,2019-08-22
11303,11357,Flatscreen TV,1,2019-08-25
11306,11360,Flatscreen TV,1,2019-08-13
11339,11393,Flatscreen TV,1,2019-08-18
11373,11427,Flatscreen TV,1,2019-08-01
11387,11441,Flatscreen TV,1,2019-08-22
11417,11471,Flatscreen TV,1,2019-08-31
11454,11508,Flatscreen TV,1,2019-08-13
11477,11531,Flatscreen TV,1,2019-08-04
11580,11634,Flatscreen TV,1,2019-08-29
11588,11642,Flatscreen TV,1,2019-08-07
11644,11698,Flatscreen TV,1,2019-08-27
11687,11741,Flatscreen TV,1,2019-08-22
11701,11755,Flatscreen TV,1,2019-08-20
11716,11770,Flatscreen TV,1,2019-08-19
11744,11798,Flatscreen TV,1,2019-08-05
11777,11831,Flatscreen TV,1,2019-08-08
11898,11952,Flatscreen TV,1,2019-08-31
