,Unnamed: 0,Product,Quantity Ordered,Order Date
1965,1973,27in FHD Monitor,1,2019-08-28
1984,1992,27in FHD Monitor,1,2019-08-18
2069,2077,27in FHD Monitor,1,2019-08-14
2090,2098,27in FHD Monitor,1,2019-08-05
2093,2101,27in FHD Monitor,1,2019-08-10
2112,2120,27in FHD Monitor,1,2019-08-24
2115,2123,27in FHD Monitor,1,2019-08-21
2133,2141,27in FHD Monitor,1,2019-08-11
2287,2295,27in FHD Monitor,1,2019-08-23
2306,2315,27in FHD Monitor,1,2019-08-01
2328,2337,27in FHD Monitor,1,2019-08-01
2329,2338,27in FHD Monitor,2,2019-08-03
2336,2345,27in FHD Monitor,1,2019-08-06
2362,2371,27in FHD Monitor,1,2019-08-31
2364,2373,27in FHD Monitor,1,2019-08-05
2395,2404,27in FHD Monitor,1,2019-08-10
2406,2415,27in FHD Monitor,1,2019-08-28
2432,2441,27in FHD Monitor,1,2019-08-21
2463,2472,27in FHD Monitor,1,2019-08-27
2491,2501,27in FHD Monitor,1,2019-08-20
2493,2503,27in FHD Monitor,1,2019-08-30
2503,2513,27in FHD Monitor,1,2019-08-18
2517,2527,27in FHD Monitor,1,2019-08-15
2540,2550,27in FHD Monitor,1,2019-08-03
2559,2570,27in FHD Monitor,1,2019-08-16
2587,2598,27in FHD Monitor,1,2019-08-19
2595,2606,27in FHD Monitor,2,2019-08-15
2597,2608,27in FHD Monitor,1,2019-08-21
2643,2655,27in FHD Monitor,1,2019-08-07
2675,2689,27in FHD Monitor,1,2019-08-06
2704,2718,27in FHD Monitor,1,2019-08-23
2705,2719,27in FHD Monitor,1,2019-08-22
2715,2729,27in FHD Monitor,2,2019-08-06
2718,2732,27in FHD Monitor,1,2019-08-26
2724,2738,27in FHD Monitor,1,2019-08-14
2861,2875,27in FHD Monitor,1,2019-08-04
2872,2886,27in FHD Monitor,1,2019-08-05
2879,2893,27in FHD Monitor,1,2019-08-01
2894,2908,27in FHD Monitor,1,2019-08-25
2899,2913,27in FHD Monitor,1,2019-08-22
2945,2959,27in FHD Monitor,1,2019-08-27
2969,2983,27in FHD Monitor,1,2019-08-13
2983,2997,27in FHD Monitor,1,2019-08-21
3014,3028,27in FHD Monitor,1,2019-08-03
3033,3047,27in FHD Monitor,1,2019-08-28
3042,3056,27in FHD Monitor,1,2019-08-02
3076,3090,27in FHD Monitor,1,2019-08-28
3087,3101,27in FHD Monitor,1,2019-08-08
3179,3194,27in FHD Monitor,1,2019-08-25
3194,3209,27in FHD Monitor,1,2019-08-09
3207,3222,27in FHD Monitor,1,2019-08-11
3235,3250,27in FHD Monitor,1,2019-08-31
3255,3270,27in FHD Monitor,1,2019-08-02
3292,3307,27in FHD Monitor,1,2019-08-29
3293,3308,27in FHD Monitor,1,2019-08-24
3397,3414,27in FHD Monitor,1,2019-08-01
3467,3484,27in FHD Monitor,1,2019-08-05
3483,3500,27in FHD Monitor,1,2019-08-03
3501,3518,27in FHD Monitor,1,2019-08-26
3503,3520,27in FHD Monitor,1,2019-08-24
3511,3528,27in FHD Monitor,1,2019-08-22
3551,3568,27in FHD Monitor,1,2019-08-16
3598,3615,27in FHD Monitor,1,2019-08-01
3621,3638,27in FHD Monitor,1,2019-08-11
3628,3645,27in FHD Monitor,1,2019-08-17
3674,3691,27in FHD Monitor,1,2019-08-15
3689,3706,27in FHD Monitor,1,2019-08-22
3697,3714,27in FHD Monitor,1,2019-08-03
3699,3716,27in FHD Monitor,1,2019-08-27
3773,3790,27in FHD Monitor,1,2019-08-23
3791,3808,27in FHD Monitor,1,2019-08-29
3792,3809,27in FHD Monitor,1,2019-08-09
3832,3849,27in FHD Monitor,1,2019-08-17
3905,3922,27in FHD Monitor,1,2019-08-09
3920,3937,27in FHD Monitor,1,2019-08-19
4035,4052,27in FHD Monitor,1,2019-08-30
4037,4054,27in FHD Monitor,1,2019-08-04
4057,4074,27in FHD Monitor,1,2019-08-18
4076,4093,27in FHD Monitor,1,2019-08-01
4138,4155,27in FHD Monitor,1,2019-08-19
4155,4172,27in FHD Monitor,1,2019-08-12
4156,4173,27in FHD Monitor,1,2019-08-12
4157,4174,27in FHD Monitor,1,2019-08-27
4174,4191,27in FHD Monitor,1,2019-08-01
4179,4196,27in FHD Monitor,1,2019-08-22
4192,4209,27in FHD Monitor,1,2019-08-10
4242,4259,27in FHD Monitor,1,2019-08-21
4260,4277,27in FHD Monitor,1,2019-08-17
4338,4357,27in FHD Monitor,1,2019-08-16
4365,4384,27in FHD Monitor,1,2019-08-23
4371,4390,27in FHD Monitor,1,2019-08-31
4381,4400,27in FHD Monitor,1,2019-08-23
4383,4402,27in FHD Monitor,1,2019-08-22
4393,4412,27in FHD Monitor,1,2019-08-26
4400,4419,27in FHD Monitor,1,2019-08-22
4428,4447,27in FHD Monitor,1,2019-08-20
4451,4471,27in FHD Monitor,1,2019-08-23
4462,4482,27in FHD Monitor,1,2019-08-12
4486,4506,27in FHD Monitor,1,2019-08-13
4507,4527,27in FHD Monitor,1,2019-08-22
4511,4531,27in FHD Monitor,1,2019-08-31
4571,4591,27in FHD Monitor,1,2019-08-08
4578,4598,27in FHD Monitor,1,2019-08-03
4587,4607,27in FHD Monitor,1,2019-08-12
4600,4620,27in FHD Monitor,1,2019-08-03
4612,4632,27in FHD Monitor,1,2019-08-13
4614,4634,27in FHD Monitor,1,2019-08-23
4627,4647,27in FHD Monitor,1,2019-08-19
4643,4663,27in FHD Monitor,1,2019-08-03
4705,4726,27in FHD Monitor,1,2019-08-03
4737,4758,27in FHD Monitor,1,2019-08-24
4760,4781,27in FHD Monitor,1,2019-08-16
4877,4898,27in FHD Monitor,1,2019-08-24
4910,4931,27in FHD Monitor,1,2019-08-26
4911,4932,27in FHD Monitor,1,2019-08-27
4990,5011,27in FHD Monitor,1,2019-08-24
5009,5030,27in FHD Monitor,1,2019-08-31
5031,5052,27in FHD Monitor,1,2019-08-10
5035,5056,27in FHD Monitor,1,2019-08-31
5061,5082,27in FHD Monitor,1,2019-08-16
5069,5090,27in FHD Monitor,1,2019-08-23
5089,5110,27in FHD Monitor,1,2019-08-18
5090,5111,27in FHD Monitor,1,2019-08-27
5092,5113,27in FHD Monitor,1,2019-08-01
5140,5161,27in FHD Monitor,1,2019-08-24
5178,5199,27in FHD Monitor,1,2019-08-10
5192,5213,27in FHD Monitor,1,2019-08-06
5227,5248,27in FHD Monitor,1,2019-08-31
5271,5292,27in FHD Monitor,1,2019-08-29
5277,5298,27in FHD Monitor,1,2019-08-21
5312,5333,27in FHD Monitor,1,2019-08-30
5351,5372,27in FHD Monitor,1,2019-08-28
5356,5377,27in FHD Monitor,1,2019-08-29
5358,5379,27in FHD Monitor,1,2019-08-01
5361,5382,27in FHD Monitor,1,2019-08-01
5403,5424,27in FHD Monitor,1,2019-08-14
5439,5460,27in FHD Monitor,1,2019-08-10
5488,5509,27in FHD Monitor,1,2019-08-29
5516,5538,27in FHD Monitor,1,2019-08-17
5530,5552,27in FHD Monitor,1,2019-08-25
5533,5555,27in FHD Monitor,1,2019-08-20
5549,5571,27in FHD Monitor,1,2019-08-24
5578,5600,27in FHD Monitor,1,2019-08-03
5588,5610,27in FHD Monitor,1,2019-08-16
5600,5622,27in FHD Monitor,1,2019-08-21
5661,5684,27in FHD Monitor,1,2019-08-10
5690,5713,27in FHD Monitor,1,2019-08-02
5758,5781,27in FHD Monitor,1,2019-08-14
5801,5824,27in FHD Monitor,1,2019-08-30
5805,5828,27in FHD Monitor,1,2019-08-27
5807,5830,27in FHD Monitor,1,2019-08-27
5828,5851,27in FHD Monitor,1,2019-08-28
5842,5865,27in FHD Monitor,1,2019-08-17
5870,5893,27in FHD Monitor,1,2019-08-04
5883,5906,27in FHD Monitor,1,2019-08-12
5905,5928,27in FHD Monitor,1,2019-08-06
5912,5935,27in FHD Monitor,1,2019-08-28
5915,5938,27in FHD Monitor,1,2019-08-21
5916,5939,27in FHD Monitor,1,2019-08-20
5919,5942,27in FHD Monitor,1,2019-08-06
5920,5943,27in FHD Monitor,1,2019-08-02
5947,5970,27in FHD Monitor,1,2019-08-21
5970,5993,27in FHD Monitor,1,2019-08-24
5980,6003,27in FHD Monitor,1,2019-08-19
6059,6083,27in FHD Monitor,1,2019-08-25
6069,6093,27in FHD Monitor,1,2019-08-04
6089,6113,27in FHD Monitor,1,2019-08-23
6118,6142,27in FHD Monitor,1,2019-08-01
6177,6201,27in FHD Monitor,1,2019-08-27
6186,6210,27in FHD Monitor,1,2019-08-30
6187,6211,27in FHD Monitor,1,2019-08-23
6189,6213,27in FHD Monitor,1,2019-08-17
6193,6217,27in FHD Monitor,1,2019-08-07
6219,6243,27in FHD Monitor,1,2019-08-30
6232,6256,27in FHD Monitor,1,2019-08-01
6234,6259,27in FHD Monitor,1,2019-08-27
6241,6266,27in FHD Monitor,1,2019-08-29
6297,6322,27in FHD Monitor,1,2019-08-28
6354,6379,27in FHD Monitor,1,2019-08-08
6382,6407,27in FHD Monitor,1,2019-08-22
6390,6415,27in FHD Monitor,1,2019-08-26
6407,6432,27in FHD Monitor,1,2019-08-31
6433,6460,27in FHD Monitor,1,2019-09-01
6436,6463,27in FHD Monitor,1,2019-08-13
6467,6494,27in FHD Monitor,1,2019-08-16
6474,6501,27in FHD Monitor,1,2019-08-25
6497,6524,27in FHD Monitor,1,2019-08-10
6499,6526,27in FHD Monitor,1,2019-08-19
6505,6532,27in FHD Monitor,1,2019-08-02
6515,6542,27in FHD Monitor,1,2019-08-10
6516,6543,27in FHD Monitor,1,2019-08-16
6528,6555,27in FHD Monitor,1,2019-08-12
6541,6568,27in FHD Monitor,1,2019-08-31
6546,6573,27in FHD Monitor,1,2019-08-25
6554,6581,27in FHD Monitor,1,2019-08-07
6564,6591,27in FHD Monitor,1,2019-08-17
6598,6626,27in FHD Monitor,1,2019-08-04
6619,6647,27in FHD Monitor,1,2019-08-07
6676,6704,27in FHD Monitor,2,2019-08-24
6699,6727,27in FHD Monitor,2,2019-08-29
6711,6739,27in FHD Monitor,1,2019-08-19
6810,6839,27in FHD Monitor,1,2019-08-10
6836,6865,27in FHD Monitor,1,2019-08-05
6854,6883,27in FHD Monitor,1,2019-08-05
6917,6946,27in FHD Monitor,1,2019-08-18
6938,6967,27in FHD Monitor,1,2019-08-16
7058,7088,27in FHD Monitor,1,2019-08-28
7059,7089,27in FHD Monitor,1,2019-08-12
7082,7112,27in FHD Monitor,1,2019-08-25
7086,7116,27in FHD Monitor,1,2019-08-12
7092,7123,27in FHD Monitor,1,2019-08-19
7138,7169,27in FHD Monitor,1,2019-08-17
7139,7170,27in FHD Monitor,1,2019-08-15
7173,7204,27in FHD Monitor,1,2019-08-11
7178,7209,27in FHD Monitor,1,2019-08-09
7201,7232,27in FHD Monitor,1,2019-08-31
7217,7248,27in FHD Monitor,1,2019-08-14
7234,7265,27in FHD Monitor,1,2019-08-02
7235,7266,27in FHD Monitor,1,2019-08-12
7327,7358,27in FHD Monitor,1,2019-08-11
7338,7369,27in FHD Monitor,1,2019-08-28
7345,7376,27in FHD Monitor,1,2019-08-10
7367,7398,27in FHD Monitor,1,2019-08-04
7388,7419,27in FHD Monitor,1,2019-08-19
7404,7435,27in FHD Monitor,1,2019-08-02
7425,7456,27in FHD Monitor,1,2019-08-03
7469,7500,27in FHD Monitor,1,2019-08-16
7478,7510,27in FHD Monitor,1,2019-08-19
7514,7546,27in FHD Monitor,1,2019-08-14
7521,7553,27in FHD Monitor,1,2019-08-21
7547,7579,27in FHD Monitor,1,2019-08-14
7566,7598,27in FHD Monitor,1,2019-08-21
7613,7645,27in FHD Monitor,1,2019-08-08
7621,7653,27in FHD Monitor,1,2019-08-18
7668,7700,27in FHD Monitor,1,2019-08-06
7674,7706,27in FHD Monitor,1,2019-08-16
7682,7714,27in FHD Monitor,1,2019-08-25
7688,7720,27in FHD Monitor,1,2019-08-18
7719,7751,27in FHD Monitor,1,2019-08-12
7736,7769,27in FHD Monitor,1,2019-08-03
7799,7832,27in FHD Monitor,1,2019-08-15
7834,7867,27in FHD Monitor,1,2019-08-28
7841,7874,27in FHD Monitor,1,2019-08-10
7844,7877,27in FHD Monitor,1,2019-08-03
7922,7958,27in FHD Monitor,1,2019-08-11
7927,7963,27in FHD Monitor,1,2019-08-14
7947,7983,27in FHD Monitor,1,2019-08-26
8006,8042,27in FHD Monitor,1,2019-08-17
8007,8043,27in FHD Monitor,1,2019-08-13
8010,8046,27in FHD Monitor,1,2019-08-06
8015,8051,27in FHD Monitor,1,2019-08-12
8061,8097,27in FHD Monitor,1,2019-08-30
8120,8156,27in FHD Monitor,1,2019-08-24
8123,8159,27in FHD Monitor,1,2019-08-09
8134,8170,27in FHD Monitor,1,2019-08-24
8189,8225,27in FHD Monitor,1,2019-08-18
8196,8232,27in FHD Monitor,1,2019-08-10
8258,8294,27in FHD Monitor,1,2019-08-22
8263,8299,27in FHD Monitor,1,2019-08-08
8288,8324,27in FHD Monitor,1,2019-08-04
8297,8333,27in FHD Monitor,1,2019-08-19
8402,8438,27in FHD Monitor,1,2019-08-31
8407,8443,27in FHD Monitor,1,2019-08-09
8413,8449,27in FHD Monitor,1,2019-08-29
8489,8525,27in FHD Monitor,1,2019-08-11
8492,8528,27in FHD Monitor,1,2019-08-05
8547,8584,27in FHD Monitor,1,2019-08-03
8554,8591,27in FHD Monitor,1,2019-08-23
8577,8614,27in FHD Monitor,1,2019-08-14
8578,8615,27in FHD Monitor,1,2019-08-03
8624,8661,27in FHD Monitor,1,2019-08-12
8679,8717,27in FHD Monitor,1,2019-08-17
8690,8729,27in FHD Monitor,1,2019-08-06
8692,8731,27in FHD Monitor,1,2019-08-01
8714,8753,27in FHD Monitor,1,2019-08-18
8752,8791,27in FHD Monitor,1,2019-08-22
8760,8799,27in FHD Monitor,1,2019-08-13
8771,8810,27in FHD Monitor,1,2019-08-18
8774,8813,27in FHD Monitor,1,2019-08-18
8793,8833,27in FHD Monitor,1,2019-08-13
8798,8838,27in FHD Monitor,1,2019-08-23
8922,8963,27in FHD Monitor,1,2019-08-07
8970,9011,27in FHD Monitor,1,2019-08-17
9015,9056,27in FHD Monitor,1,2019-08-25
9048,9089,27in FHD Monitor,1,2019-08-26
9088,9129,27in FHD Monitor,1,2019-08-29
9092,9133,27in FHD Monitor,1,2019-08-14
9137,9178,27in FHD Monitor,1,2019-08-27
9140,9181,27in FHD Monitor,1,2019-08-25
9152,9193,27in FHD Monitor,1,2019-08-24
9169,9210,27in FHD Monitor,1,2019-08-27
9170,9211,27in FHD Monitor,1,2019-08-14
9192,9235,27in FHD Monitor,1,2019-08-18
9204,9247,27in FHD Monitor,1,2019-08-14
9207,9250,27in FHD Monitor,1,2019-08-09
9307,9350,27in FHD Monitor,1,2019-08-07
9316,9359,27in FHD Monitor,1,2019-08-28
9317,9360,27in FHD Monitor,1,2019-08-30
9346,9389,27in FHD Monitor,1,2019-08-01
9349,9392,27in FHD Monitor,1,2019-08-31
9359,9402,27in FHD Monitor,1,2019-08-25
9392,9436,27in FHD Monitor,1,2019-08-18
9413,9457,27in FHD Monitor,1,2019-08-11
9440,9484,27in FHD Monitor,1,2019-08-04
9455,9499,27in FHD Monitor,1,2019-08-26
9480,9524,27in FHD Monitor,1,2019-08-23
9486,9530,27in FHD Monitor,1,2019-08-19
9526,9570,27in FHD Monitor,1,2019-08-01
9546,9590,27in FHD Monitor,1,2019-08-07
9554,9598,27in FHD Monitor,1,2019-08-28
9559,9603,27in FHD Monitor,1,2019-08-15
9560,9604,27in FHD Monitor,1,2019-08-19
9630,9675,27in FHD Monitor,1,2019-08-21
9635,9680,27in FHD Monitor,1,2019-08-04
9646,9691,27in FHD Monitor,1,2019-08-27
9671,9716,27in FHD Monitor,1,2019-08-23
9700,9745,27in FHD Monitor,1,2019-08-27
9726,9772,27in FHD Monitor,1,2019-08-29
9800,9846,27in FHD Monitor,1,2019-08-31
9835,9881,27in FHD Monitor,1,2019-08-07
9839,9885,27in FHD Monitor,1,2019-08-05
9850,9896,27in FHD Monitor,1,2019-08-07
9879,9925,27in FHD Monitor,1,2019-08-05
9951,9997,27in FHD Monitor,1,2019-08-17
10002,10048,27in FHD Monitor,1,2019-08-08
10043,10089,27in FHD Monitor,1,2019-08-29
10080,10126,27in FHD Monitor,1,2019-08-08
10089,10135,27in FHD Monitor,1,2019-08-14
10091,10137,27in FHD Monitor,1,2019-08-28
10107,10153,27in FHD Monitor,1,2019-08-05
10121,10167,27in FHD Monitor,1,2019-08-16
10136,10182,27in FHD Monitor,1,2019-08-12
10144,10190,27in FHD Monitor,1,2019-08-18
10165,10211,27in FHD Monitor,1,2019-08-04
10169,10215,27in FHD Monitor,1,2019-08-04
10174,10221,27in FHD Monitor,1,2019-08-12
10179,10226,27in FHD Monitor,1,2019-08-23
10227,10274,27in FHD Monitor,1,2019-08-22
10240,10287,27in FHD Monitor,1,2019-08-09
10292,10340,27in FHD Monitor,1,2019-08-01
10304,10352,27in FHD Monitor,1,2019-08-18
10325,10373,27in FHD Monitor,1,2019-08-08
10349,10397,27in FHD Monitor,1,2019-08-20
10363,10411,27in FHD Monitor,1,2019-08-05
10406,10454,27in FHD Monitor,1,2019-08-16
10432,10480,27in FHD Monitor,1,2019-08-30
10457,10506,27in FHD Monitor,1,2019-08-09
10464,10513,27in FHD Monitor,1,2019-08-09
10528,10577,27in FHD Monitor,1,2019-08-30
10566,10615,27in FHD Monitor,1,2019-08-12
10590,10639,27in FHD Monitor,1,2019-08-05
10604,10653,27in FHD Monitor,1,2019-08-23
10606,10655,27in FHD Monitor,1,2019-08-10
10612,10661,27in FHD Monitor,1,2019-08-04
10623,10672,27in FHD Monitor,1,2019-08-22
10637,10686,27in FHD Monitor,1,2019-08-18
10666,10717,27in FHD Monitor,1,2019-08-15
10675,10726,27in FHD Monitor,1,2019-08-14
10686,10737,27in FHD Monitor,1,2019-08-28
10689,10740,27in FHD Monitor,1,2019-08-22
10699,10750,27in FHD Monitor,1,2019-08-21
10707,10758,27in FHD Monitor,1,2019-08-03
10756,10807,27in FHD Monitor,1,2019-08-20
10757,10808,27in FHD Monitor,1,2019-08-13
10783,10834,27in FHD Monitor,1,2019-08-27
10807,10858,27in FHD Monitor,1,2019-08-25
10814,10866,27in FHD Monitor,1,2019-08-07
10821,10873,27in FHD Monitor,1,2019-08-04
10861,10914,27in FHD Monitor,1,2019-08-10
10923,10976,27in FHD Monitor,1,2019-08-07
10940,10993,27in FHD Monitor,1,2019-08-28
10945,10998,27in FHD Monitor,1,2019-08-22
10957,11011,27in FHD Monitor,1,2019-08-12
10963,11017,27in FHD Monitor,1,2019-08-21
10968,11022,27in FHD Monitor,2,2019-08-19
11026,11080,27in FHD Monitor,1,2019-08-03
11038,11092,27in FHD Monitor,1,2019-08-07
11052,11106,27in FHD Monitor,1,2019-08-23
11075,11129,27in FHD Monitor,1,2019-08-09
11131,11185,27in FHD Monitor,1,2019-08-27
11185,11239,27in FHD Monitor,1,2019-08-28
11197,11251,27in FHD Monitor,1,2019-08-22
11208,11262,27in FHD Monitor,1,2019-08-15
11232,11286,27in FHD Monitor,1,2019-08-21
11233,11287,27in FHD Monitor,1,2019-08-04
11234,11288,27in FHD Monitor,1,2019-08-29
11244,11298,27in FHD Monitor,1,2019-08-07
11245,11299,27in FHD Monitor,1,2019-08-17
11277,11331,27in FHD Monitor,1,2019-08-23
11369,11423,27in FHD Monitor,1,2019-08-30
11372,11426,27in FHD Monitor,1,2019-08-29
11385,11439,27in FHD Monitor,1,2019-08-24
11398,11452,27in FHD Monitor,1,2019-08-25
11415,11469,27in FHD Monitor,1,2019-08-16
11430,11484,27in FHD Monitor,1,2019-08-09
11508,11562,27in FHD Monitor,1,2019-08-13
11540,11594,27in FHD Monitor,1,2019-08-10
11595,11649,27in FHD Monitor,1,2019-08-30
11674,11728,27in FHD Monitor,1,2019-08-26
11699,11753,27in FHD Monitor,1,2019-08-01
11705,11759,27in FHD Monitor,1,2019-08-14
11742,11796,27in FHD Monitor,1,2019-08-21
11750,11804,27in FHD Monitor,1,2019-08-31
11756,11810,27in FHD Monitor,1,2019-08-03
11770,11824,27in FHD Monitor,1,2019-08-11
11775,11829,27in FHD Monitor,1,2019-08-14
11778,11832,27in FHD Monitor,1,2019-08-21
11791,11845,27in FHD Monitor,1,2019-08-22
11846,11900,27in FHD Monitor,1,2019-08-06
11896,11950,27in FHD Monitor,1,2019-08-13
11920,11974,27in FHD Monitor,1,2019-08-18
