,Unnamed: 0,Product,Quantity Ordered,Order Date
3284,3299,Macbook Pro Laptop,1,2019-08-05
3461,3478,Macbook Pro Laptop,1,2019-08-11
3478,3495,Macbook Pro Laptop,1,2019-08-09
3611,3628,Macbook Pro Laptop,1,2019-08-07
3682,3699,Macbook Pro Laptop,1,2019-08-07
3708,3725,Macbook Pro Laptop,1,2019-08-10
3729,3746,Macbook Pro Laptop,1,2019-08-04
3796,3813,Macbook Pro Laptop,1,2019-08-22
3835,3852,Macbook Pro Laptop,1,2019-08-11
3862,3879,Macbook Pro Laptop,1,2019-08-27
3887,3904,Macbook Pro Laptop,1,2019-08-26
3900,3917,Macbook Pro Laptop,1,2019-08-06
3976,3993,Macbook Pro Laptop,1,2019-08-12
4049,4066,Macbook Pro Laptop,1,2019-08-10
4180,4197,Macbook Pro Laptop,1,2019-08-08
4272,4290,Macbook Pro Laptop,1,2019-08-04
4404,4423,Macbook Pro Laptop,1,2019-08-28
4467,4487,Macbook Pro Laptop,1,2019-08-10
4493,4513,Macbook Pro Laptop,1,2019-08-09
4516,4536,Macbook Pro Laptop,1,2019-08-21
4544,4564,Macbook Pro Laptop,1,2019-08-22
4602,4622,Macbook Pro Laptop,1,2019-08-25
4620,4640,Macbook Pro Laptop,1,2019-08-15
4650,4670,Macbook Pro Laptop,1,2019-08-14
4666,4687,Macbook Pro Laptop,1,2019-08-01
4690,4711,Macbook Pro Laptop,1,2019-08-02
4822,4843,Macbook Pro Laptop,1,2019-08-20
4967,4988,Macbook Pro Laptop,1,2019-08-26
4973,4994,Macbook Pro Laptop,1,2019-08-27
5008,5029,Macbook Pro Laptop,1,2019-08-06
5020,5041,Macbook Pro Laptop,1,2019-08-08
5070,5091,Macbook Pro Laptop,1,2019-08-17
5117,5138,Macbook Pro Laptop,1,2019-08-17
5171,5192,Macbook Pro Laptop,1,2019-08-19
5321,5342,Macbook Pro Laptop,1,2019-08-09
5327,5348,Macbook Pro Laptop,1,2019-08-02
5405,5426,Macbook Pro Laptop,1,2019-08-07
5436,5457,Macbook Pro Laptop,1,2019-08-20
5465,5486,Macbook Pro Laptop,1,2019-08-14
5522,5544,Macbook Pro Laptop,1,2019-08-14
5529,5551,Macbook Pro Laptop,1,2019-08-27
5652,5675,Macbook Pro Laptop,1,2019-08-16
5673,5696,Macbook Pro Laptop,1,2019-08-29
5688,5711,Macbook Pro Laptop,1,2019-08-07
5749,5772,Macbook Pro Laptop,1,2019-08-19
5757,5780,Macbook Pro Laptop,1,2019-08-09
5766,5789,Macbook Pro Laptop,1,2019-08-25
5815,5838,Macbook Pro Laptop,1,2019-08-05
5876,5899,Macbook Pro Laptop,1,2019-08-22
5896,5919,Macbook Pro Laptop,1,2019-08-16
5928,5951,Macbook Pro Laptop,1,2019-08-16
5958,5981,Macbook Pro Laptop,1,2019-08-29
6006,6029,Macbook Pro Laptop,1,2019-08-22
6010,6033,Macbook Pro Laptop,1,2019-08-12
6085,6109,Macbook Pro Laptop,1,2019-08-22
6150,6174,Macbook Pro Laptop,1,2019-08-08
6178,6202,Macbook Pro Laptop,1,2019-08-10
6196,6220,Macbook Pro Laptop,1,2019-08-16
6210,6234,Macbook Pro Laptop,1,2019-08-01
6344,6369,Macbook Pro Laptop,1,2019-08-27
6406,6431,Macbook Pro Laptop,1,2019-08-06
6420,6447,Macbook Pro Laptop,1,2019-08-10
6455,6482,Macbook Pro Laptop,1,2019-08-09
6459,6486,Macbook Pro Laptop,1,2019-08-14
6544,6571,Macbook Pro Laptop,1,2019-08-14
6621,6649,Macbook Pro Laptop,1,2019-08-29
6663,6691,Macbook Pro Laptop,1,2019-08-07
6720,6748,Macbook Pro Laptop,1,2019-08-04
6753,6781,Macbook Pro Laptop,1,2019-08-30
6760,6788,Macbook Pro Laptop,1,2019-08-19
6807,6836,Macbook Pro Laptop,1,2019-08-28
6816,6845,Macbook Pro Laptop,1,2019-08-20
6847,6876,Macbook Pro Laptop,1,2019-08-07
6861,6890,Macbook Pro Laptop,1,2019-08-20
6907,6936,Macbook Pro Laptop,1,2019-08-06
6945,6974,Macbook Pro Laptop,1,2019-08-05
6958,6988,Macbook Pro Laptop,1,2019-08-14
7140,7171,Macbook Pro Laptop,1,2019-08-21
7155,7186,Macbook Pro Laptop,1,2019-08-22
7189,7220,Macbook Pro Laptop,1,2019-08-20
7212,7243,Macbook Pro Laptop,1,2019-08-09
7218,7249,Macbook Pro Laptop,1,2019-08-23
7312,7343,Macbook Pro Laptop,1,2019-08-29
7341,7372,Macbook Pro Laptop,1,2019-08-26
7342,7373,Macbook Pro Laptop,1,2019-08-26
7361,7392,Macbook Pro Laptop,1,2019-08-18
7393,7424,Macbook Pro Laptop,1,2019-08-01
7456,7487,Macbook Pro Laptop,1,2019-08-21
7486,7518,Macbook Pro Laptop,1,2019-08-29
7509,7541,Macbook Pro Laptop,1,2019-08-30
7530,7562,Macbook Pro Laptop,1,2019-08-19
7537,7569,Macbook Pro Laptop,1,2019-08-18
7619,7651,Macbook Pro Laptop,1,2019-08-16
7677,7709,Macbook Pro Laptop,1,2019-08-01
7699,7731,Macbook Pro Laptop,1,2019-08-12
7774,7807,Macbook Pro Laptop,1,2019-08-09
7808,7841,Macbook Pro Laptop,1,2019-08-25
7812,7845,Macbook Pro Laptop,1,2019-08-29
7856,7889,Macbook Pro Laptop,1,2019-08-03
7884,7918,Macbook Pro Laptop,1,2019-08-01
7961,7997,Macbook Pro Laptop,1,2019-08-10
7981,8017,Macbook Pro Laptop,1,2019-08-10
7982,8018,Macbook Pro Laptop,1,2019-08-17
8047,8083,Macbook Pro Laptop,1,2019-08-30
8058,8094,Macbook Pro Laptop,1,2019-08-22
8078,8114,Macbook Pro Laptop,1,2019-08-20
8132,8168,Macbook Pro Laptop,1,2019-08-26
8156,8192,Macbook Pro Laptop,1,2019-08-24
8167,8203,Macbook Pro Laptop,1,2019-08-04
8210,8246,Macbook Pro Laptop,1,2019-08-01
8281,8317,Macbook Pro Laptop,1,2019-08-25
8301,8337,Macbook Pro Laptop,1,2019-08-09
8348,8384,Macbook Pro Laptop,1,2019-08-15
8379,8415,Macbook Pro Laptop,1,2019-08-06
8442,8478,Macbook Pro Laptop,1,2019-08-24
8443,8479,Macbook Pro Laptop,1,2019-08-22
8483,8519,Macbook Pro Laptop,1,2019-08-21
8484,8520,Macbook Pro Laptop,1,2019-08-19
8486,8522,Macbook Pro Laptop,1,2019-08-20
8493,8529,Macbook Pro Laptop,1,2019-08-24
8589,8626,Macbook Pro Laptop,1,2019-08-10
8590,8627,Macbook Pro Laptop,1,2019-08-22
8598,8635,Macbook Pro Laptop,1,2019-08-16
8653,8691,Macbook Pro Laptop,1,2019-08-10
8716,8755,Macbook Pro Laptop,1,2019-08-13
8758,8797,Macbook Pro Laptop,1,2019-08-13
8799,8839,Macbook Pro Laptop,1,2019-08-05
8865,8905,Macbook Pro Laptop,1,2019-08-24
8869,8909,Macbook Pro Laptop,1,2019-08-27
8964,9005,Macbook Pro Laptop,1,2019-08-10
8986,9027,Macbook Pro Laptop,1,2019-08-22
8997,9038,Macbook Pro Laptop,1,2019-08-08
9007,9048,Macbook Pro Laptop,1,2019-08-11
9027,9068,Macbook Pro Laptop,1,2019-08-26
9028,9069,Macbook Pro Laptop,1,2019-08-01
9045,9086,Macbook Pro Laptop,1,2019-08-31
9050,9091,Macbook Pro Laptop,1,2019-08-16
9062,9103,Macbook Pro Laptop,1,2019-08-29
9065,9106,Macbook Pro Laptop,1,2019-08-29
9067,9108,Macbook Pro Laptop,1,2019-08-19
9095,9136,Macbook Pro Laptop,1,2019-08-10
9128,9169,Macbook Pro Laptop,1,2019-08-26
9172,9214,Macbook Pro Laptop,1,2019-08-05
9240,9283,Macbook Pro Laptop,1,2019-08-10
9270,9313,Macbook Pro Laptop,1,2019-08-20
9273,9316,Macbook Pro Laptop,1,2019-08-01
9368,9411,Macbook Pro Laptop,1,2019-08-30
9415,9459,Macbook Pro Laptop,1,2019-08-26
9435,9479,Macbook Pro Laptop,1,2019-08-12
9535,9579,Macbook Pro Laptop,1,2019-08-29
9537,9581,Macbook Pro Laptop,1,2019-08-11
9609,9654,Macbook Pro Laptop,1,2019-08-06
9625,9670,Macbook Pro Laptop,1,2019-08-29
9655,9700,Macbook Pro Laptop,1,2019-08-23
9665,9710,Macbook Pro Laptop,1,2019-08-01
9676,9721,Macbook Pro Laptop,1,2019-08-16
9691,9736,Macbook Pro Laptop,1,2019-08-11
9728,9774,Macbook Pro Laptop,1,2019-08-15
9818,9864,Macbook Pro Laptop,1,2019-08-07
9935,9981,Macbook Pro Laptop,1,2019-08-16
9966,10012,Macbook Pro Laptop,1,2019-08-26
9982,10028,Macbook Pro Laptop,1,2019-08-11
9995,10041,Macbook Pro Laptop,1,2019-08-28
10040,10086,Macbook Pro Laptop,1,2019-08-04
10041,10087,Macbook Pro Laptop,1,2019-08-22
10105,10151,Macbook Pro Laptop,1,2019-08-23
10143,10189,Macbook Pro Laptop,1,2019-08-25
10198,10245,Macbook Pro Laptop,1,2019-08-20
10202,10249,Macbook Pro Laptop,1,2019-08-31
10213,10260,Macbook Pro Laptop,1,2019-08-11
10244,10291,Macbook Pro Laptop,1,2019-08-29
10290,10337,Macbook Pro Laptop,1,2019-08-15
10348,10396,Macbook Pro Laptop,1,2019-08-15
10369,10417,Macbook Pro Laptop,1,2019-08-05
10377,10425,Macbook Pro Laptop,1,2019-08-14
10378,10426,Macbook Pro Laptop,1,2019-08-17
10379,10427,Macbook Pro Laptop,1,2019-08-22
10405,10453,Macbook Pro Laptop,1,2019-08-23
10429,10477,Macbook Pro Laptop,1,2019-08-08
10463,10512,Macbook Pro Laptop,1,2019-08-30
10476,10525,Macbook Pro Laptop,1,2019-08-10
10480,10529,Macbook Pro Laptop,1,2019-08-12
10502,10551,Macbook Pro Laptop,1,2019-08-15
10663,10713,Macbook Pro Laptop,1,2019-08-30
10740,10791,Macbook Pro Laptop,1,2019-08-27
10765,10816,Macbook Pro Laptop,1,2019-08-29
10795,10846,Macbook Pro Laptop,1,2019-08-19
10824,10877,Macbook Pro Laptop,1,2019-08-26
10898,10951,Macbook Pro Laptop,1,2019-08-23
10919,10972,Macbook Pro Laptop,1,2019-08-08
10967,11021,Macbook Pro Laptop,1,2019-08-19
11033,11087,Macbook Pro Laptop,1,2019-08-22
11037,11091,Macbook Pro Laptop,1,2019-08-18
11059,11113,Macbook Pro Laptop,1,2019-08-02
11089,11143,Macbook Pro Laptop,1,2019-08-05
11163,11217,Macbook Pro Laptop,1,2019-08-18
11177,11231,Macbook Pro Laptop,1,2019-08-14
11215,11269,Macbook Pro Laptop,1,2019-08-31
11224,11278,Macbook Pro Laptop,1,2019-08-03
11262,11316,Macbook Pro Laptop,1,2019-08-10
11375,11429,Macbook Pro Laptop,1,2019-08-17
11484,11538,Macbook Pro Laptop,1,2019-08-25
11552,11606,Macbook Pro Laptop,1,2019-08-16
11586,11640,Macbook Pro Laptop,1,2019-08-12
11639,11693,Macbook Pro Laptop,1,2019-08-17
11646,11700,Macbook Pro Laptop,1,2019-08-25
11648,11702,Macbook Pro Laptop,1,2019-08-15
11665,11719,Macbook Pro Laptop,1,2019-08-18
11789,11843,Macbook Pro Laptop,1,2019-08-29
11790,11844,Macbook Pro Laptop,1,2019-08-20
11796,11850,Macbook Pro Laptop,1,2019-08-07
11851,11905,Macbook Pro Laptop,1,2019-08-28
11867,11921,Macbook Pro Laptop,1,2019-08-25
11885,11939,Macbook Pro Laptop,1,2019-08-25
11912,11966,Macbook Pro Laptop,1,2019-08-06
11931,11985,Macbook Pro Laptop,1,2019-08-18
