,Unnamed: 0,Product,Quantity Ordered,Order Date
3649,3666,20in Monitor,1,2019-08-16
3797,3814,20in Monitor,1,2019-08-25
3804,3821,20in Monitor,1,2019-08-21
3851,3868,20in Monitor,1,2019-08-24
3893,3910,20in Monitor,1,2019-08-16
3923,3940,20in Monitor,1,2019-08-03
3952,3969,20in Monitor,1,2019-08-25
4265,4282,20in Monitor,1,2019-08-30
4308,4327,20in Monitor,1,2019-08-20
4317,4336,20in Monitor,1,2019-08-08
4362,4381,20in Monitor,1,2019-08-11
4447,4467,20in Monitor,2,2019-08-11
4526,4546,20in Monitor,1,2019-08-07
4551,4571,20in Monitor,1,2019-08-08
4565,4585,20in Monitor,1,2019-08-12
4613,4633,20in Monitor,1,2019-08-10
4656,4676,20in Monitor,1,2019-08-29
4741,4762,20in Monitor,1,2019-08-01
4749,4770,20in Monitor,1,2019-08-12
4751,4772,20in Monitor,1,2019-08-12
4752,4773,20in Monitor,1,2019-08-13
4767,4788,20in Monitor,1,2019-08-29
4777,4798,20in Monitor,1,2019-08-10
4783,4804,20in Monitor,1,2019-08-18
4829,4850,20in Monitor,1,2019-08-01
5072,5093,20in Monitor,1,2019-08-10
5077,5098,20in Monitor,1,2019-08-06
5136,5157,20in Monitor,1,2019-08-08
5147,5168,20in Monitor,1,2019-08-03
5183,5204,20in Monitor,1,2019-08-26
5196,5217,20in Monitor,1,2019-08-19
5250,5271,20in Monitor,1,2019-08-08
5269,5290,20in Monitor,1,2019-08-02
5296,5317,20in Monitor,1,2019-08-07
5317,5338,20in Monitor,1,2019-08-13
5337,5358,20in Monitor,1,2019-08-26
5442,5463,20in Monitor,1,2019-08-25
5447,5468,20in Monitor,1,2019-08-05
5458,5479,20in Monitor,1,2019-08-16
5548,5570,20in Monitor,1,2019-08-23
5568,5590,20in Monitor,1,2019-08-03
5598,5620,20in Monitor,1,2019-08-07
5622,5644,20in Monitor,1,2019-08-04
5633,5655,20in Monitor,1,2019-08-08
5634,5656,20in Monitor,1,2019-08-16
5731,5754,20in Monitor,1,2019-08-16
5737,5760,20in Monitor,1,2019-08-22
5824,5847,20in Monitor,1,2019-08-05
5848,5871,20in Monitor,1,2019-08-22
6005,6028,20in Monitor,1,2019-08-08
6009,6032,20in Monitor,1,2019-08-25
6022,6045,20in Monitor,1,2019-08-25
6055,6079,20in Monitor,1,2019-08-27
6098,6122,20in Monitor,1,2019-08-26
6131,6155,20in Monitor,1,2019-08-20
6166,6190,20in Monitor,1,2019-08-14
6229,6253,20in Monitor,1,2019-08-11
6283,6308,20in Monitor,1,2019-08-07
6296,6321,20in Monitor,1,2019-08-28
6311,6336,20in Monitor,1,2019-08-20
6335,6360,20in Monitor,1,2019-08-28
6428,6455,20in Monitor,1,2019-08-21
6513,6540,20in Monitor,1,2019-08-18
6521,6548,20in Monitor,1,2019-08-08
6570,6597,20in Monitor,1,2019-08-19
6574,6602,20in Monitor,1,2019-08-12
6736,6764,20in Monitor,1,2019-08-14
6773,6802,20in Monitor,1,2019-08-29
6821,6850,20in Monitor,1,2019-08-13
6823,6852,20in Monitor,1,2019-08-24
6852,6881,20in Monitor,1,2019-08-14
6895,6924,20in Monitor,1,2019-08-28
6940,6969,20in Monitor,1,2019-08-18
6983,7013,20in Monitor,1,2019-08-07
7080,7110,20in Monitor,1,2019-08-05
7130,7161,20in Monitor,1,2019-08-23
7167,7198,20in Monitor,1,2019-08-03
7387,7418,20in Monitor,1,2019-08-18
7447,7478,20in Monitor,1,2019-08-31
7473,7504,20in Monitor,1,2019-08-26
7485,7517,20in Monitor,1,2019-08-29
7518,7550,20in Monitor,1,2019-08-20
7538,7570,20in Monitor,1,2019-08-07
7539,7571,20in Monitor,1,2019-08-02
7587,7619,20in Monitor,1,2019-08-25
7591,7623,20in Monitor,1,2019-08-02
7611,7643,20in Monitor,1,2019-08-27
7622,7654,20in Monitor,1,2019-08-07
7641,7673,20in Monitor,1,2019-08-02
7831,7864,20in Monitor,1,2019-08-25
7899,7933,20in Monitor,1,2019-08-02
7949,7985,20in Monitor,1,2019-08-17
8024,8060,20in Monitor,1,2019-08-01
8051,8087,20in Monitor,1,2019-08-01
8100,8136,20in Monitor,1,2019-08-20
8197,8233,20in Monitor,1,2019-08-28
8209,8245,20in Monitor,1,2019-08-09
8274,8310,20in Monitor,1,2019-08-07
8311,8347,20in Monitor,1,2019-08-13
8321,8357,20in Monitor,1,2019-08-01
8323,8359,20in Monitor,1,2019-08-29
8347,8383,20in Monitor,1,2019-08-20
8351,8387,20in Monitor,1,2019-08-02
8444,8480,20in Monitor,1,2019-08-14
8529,8565,20in Monitor,1,2019-08-31
8564,8601,20in Monitor,1,2019-08-17
8743,8782,20in Monitor,1,2019-08-01
8747,8786,20in Monitor,1,2019-08-29
8877,8917,20in Monitor,1,2019-08-18
8923,8964,20in Monitor,1,2019-08-23
8936,8977,20in Monitor,1,2019-08-28
8954,8995,20in Monitor,1,2019-08-06
9035,9076,20in Monitor,1,2019-08-14
9143,9184,20in Monitor,1,2019-08-04
9157,9198,20in Monitor,1,2019-08-23
9167,9208,20in Monitor,1,2019-08-28
9338,9381,20in Monitor,1,2019-08-19
9345,9388,20in Monitor,1,2019-08-13
9404,9448,20in Monitor,1,2019-08-12
9444,9488,20in Monitor,1,2019-08-17
9458,9502,20in Monitor,1,2019-08-03
9491,9535,20in Monitor,1,2019-08-03
9550,9594,20in Monitor,1,2019-08-04
9622,9667,20in Monitor,1,2019-08-06
9684,9729,20in Monitor,1,2019-08-29
9701,9746,20in Monitor,1,2019-08-27
9714,9760,20in Monitor,1,2019-08-19
9743,9789,20in Monitor,1,2019-08-19
9756,9802,20in Monitor,1,2019-08-11
9766,9812,20in Monitor,1,2019-08-21
9857,9903,20in Monitor,1,2019-09-01
9899,9945,20in Monitor,1,2019-08-13
9909,9955,20in Monitor,1,2019-08-07
9926,9972,20in Monitor,1,2019-08-22
9977,10023,20in Monitor,1,2019-08-12
10048,10094,20in Monitor,1,2019-08-17
10073,10119,20in Monitor,1,2019-08-20
10074,10120,20in Monitor,1,2019-08-18
10084,10130,20in Monitor,1,2019-08-26
10085,10131,20in Monitor,1,2019-08-03
10097,10143,20in Monitor,1,2019-08-10
10156,10202,20in Monitor,1,2019-08-01
10201,10248,20in Monitor,1,2019-08-19
10205,10252,20in Monitor,1,2019-08-15
10269,10316,20in Monitor,1,2019-08-27
10288,10335,20in Monitor,1,2019-08-29
10372,10420,20in Monitor,2,2019-08-22
10376,10424,20in Monitor,1,2019-08-31
10381,10429,20in Monitor,1,2019-08-04
10444,10492,20in Monitor,1,2019-08-21
10484,10533,20in Monitor,1,2019-08-02
10524,10573,20in Monitor,1,2019-08-28
10554,10603,20in Monitor,1,2019-08-06
10556,10605,20in Monitor,1,2019-08-17
10610,10659,20in Monitor,1,2019-08-13
10619,10668,20in Monitor,1,2019-08-06
10657,10707,20in Monitor,1,2019-08-30
10667,10718,20in Monitor,1,2019-08-04
10713,10764,20in Monitor,1,2019-08-05
10722,10773,20in Monitor,1,2019-08-11
10815,10867,20in Monitor,1,2019-08-10
10863,10916,20in Monitor,1,2019-08-23
10865,10918,20in Monitor,1,2019-08-18
10914,10967,20in Monitor,1,2019-08-28
11066,11120,20in Monitor,1,2019-08-03
11113,11167,20in Monitor,1,2019-08-31
11127,11181,20in Monitor,1,2019-08-19
11153,11207,20in Monitor,1,2019-08-20
11189,11243,20in Monitor,1,2019-08-09
11196,11250,20in Monitor,1,2019-08-23
11344,11398,20in Monitor,1,2019-08-02
11392,11446,20in Monitor,1,2019-08-23
11401,11455,20in Monitor,1,2019-08-24
11405,11459,20in Monitor,1,2019-08-04
11434,11488,20in Monitor,1,2019-08-04
11480,11534,20in Monitor,1,2019-08-27
11500,11554,20in Monitor,1,2019-08-04
11505,11559,20in Monitor,1,2019-08-01
11518,11572,20in Monitor,1,2019-08-30
11542,11596,20in Monitor,1,2019-08-01
11604,11658,20in Monitor,1,2019-08-08
11636,11690,20in Monitor,1,2019-08-06
11801,11855,20in Monitor,1,2019-08-04
11855,11909,20in Monitor,1,2019-08-05
11908,11962,20in Monitor,1,2019-08-01
11918,11972,20in Monitor,1,2019-08-14
11935,11989,20in Monitor,1,2019-08-04
