,Unnamed: 0,Product,Quantity Ordered,Order Date
4270,4287,27in 4K Gaming Monitor,1,2019-08-18
4281,4299,27in 4K Gaming Monitor,1,2019-08-14
4303,4322,27in 4K Gaming Monitor,1,2019-08-18
4334,4353,27in 4K Gaming Monitor,1,2019-08-01
4342,4361,27in 4K Gaming Monitor,1,2019-08-12
4373,4392,27in 4K Gaming Monitor,1,2019-08-01
4427,4446,27in 4K Gaming Monitor,1,2019-08-29
4430,4449,27in 4K Gaming Monitor,1,2019-08-16
4446,4466,27in 4K Gaming Monitor,1,2019-08-28
4449,4469,27in 4K Gaming Monitor,1,2019-08-25
4457,4477,27in 4K Gaming Monitor,1,2019-08-20
4464,4484,27in 4K Gaming Monitor,1,2019-08-24
4538,4558,27in 4K Gaming Monitor,1,2019-08-23
4542,4562,27in 4K Gaming Monitor,1,2019-08-27
4546,4566,27in 4K Gaming Monitor,1,2019-08-10
4560,4580,27in 4K Gaming Monitor,1,2019-08-29
4561,4581,27in 4K Gaming Monitor,1,2019-08-22
4572,4592,27in 4K Gaming Monitor,1,2019-08-15
4581,4601,27in 4K Gaming Monitor,1,2019-08-18
4590,4610,27in 4K Gaming Monitor,1,2019-08-21
4605,4625,27in 4K Gaming Monitor,1,2019-08-24
4625,4645,27in 4K Gaming Monitor,1,2019-08-05
4644,4664,27in 4K Gaming Monitor,1,2019-08-11
4679,4700,27in 4K Gaming Monitor,1,2019-08-31
4680,4701,27in 4K Gaming Monitor,1,2019-08-31
4698,4719,27in 4K Gaming Monitor,1,2019-08-22
4710,4731,27in 4K Gaming Monitor,1,2019-08-24
4727,4748,27in 4K Gaming Monitor,1,2019-08-25
4780,4801,27in 4K Gaming Monitor,1,2019-08-22
4784,4805,27in 4K Gaming Monitor,1,2019-08-07
4814,4835,27in 4K Gaming Monitor,1,2019-08-27
4832,4853,27in 4K Gaming Monitor,1,2019-08-11
4841,4862,27in 4K Gaming Monitor,1,2019-08-24
4908,4929,27in 4K Gaming Monitor,1,2019-08-02
4914,4935,27in 4K Gaming Monitor,1,2019-08-31
4937,4958,27in 4K Gaming Monitor,1,2019-08-17
4957,4978,27in 4K Gaming Monitor,1,2019-08-01
4960,4981,27in 4K Gaming Monitor,1,2019-08-26
4970,4991,27in 4K Gaming Monitor,1,2019-08-15
5024,5045,27in 4K Gaming Monitor,1,2019-08-05
5064,5085,27in 4K Gaming Monitor,1,2019-08-07
5078,5099,27in 4K Gaming Monitor,1,2019-08-17
5084,5105,27in 4K Gaming Monitor,1,2019-08-22
5095,5116,27in 4K Gaming Monitor,1,2019-08-25
5102,5123,27in 4K Gaming Monitor,1,2019-08-07
5215,5236,27in 4K Gaming Monitor,1,2019-08-13
5216,5237,27in 4K Gaming Monitor,1,2019-08-08
5223,5244,27in 4K Gaming Monitor,1,2019-08-07
5235,5256,27in 4K Gaming Monitor,1,2019-08-08
5241,5262,27in 4K Gaming Monitor,1,2019-08-24
5262,5283,27in 4K Gaming Monitor,1,2019-08-27
5299,5320,27in 4K Gaming Monitor,1,2019-08-17
5314,5335,27in 4K Gaming Monitor,1,2019-08-10
5368,5389,27in 4K Gaming Monitor,1,2019-08-08
5374,5395,27in 4K Gaming Monitor,1,2019-08-30
5381,5402,27in 4K Gaming Monitor,1,2019-08-18
5433,5454,27in 4K Gaming Monitor,1,2019-08-09
5437,5458,27in 4K Gaming Monitor,1,2019-08-14
5448,5469,27in 4K Gaming Monitor,1,2019-08-29
5469,5490,27in 4K Gaming Monitor,1,2019-08-30
5474,5495,27in 4K Gaming Monitor,1,2019-08-23
5483,5504,27in 4K Gaming Monitor,1,2019-08-06
5526,5548,27in 4K Gaming Monitor,1,2019-08-28
5550,5572,27in 4K Gaming Monitor,1,2019-08-24
5553,5575,27in 4K Gaming Monitor,1,2019-08-30
5604,5626,27in 4K Gaming Monitor,1,2019-08-29
5646,5669,27in 4K Gaming Monitor,1,2019-08-03
5666,5689,27in 4K Gaming Monitor,1,2019-08-14
5724,5747,27in 4K Gaming Monitor,1,2019-08-29
5736,5759,27in 4K Gaming Monitor,1,2019-08-31
5774,5797,27in 4K Gaming Monitor,1,2019-08-18
5827,5850,27in 4K Gaming Monitor,1,2019-08-28
5830,5853,27in 4K Gaming Monitor,1,2019-08-01
5856,5879,27in 4K Gaming Monitor,1,2019-08-07
5868,5891,27in 4K Gaming Monitor,1,2019-08-14
5944,5967,27in 4K Gaming Monitor,1,2019-08-09
5946,5969,27in 4K Gaming Monitor,1,2019-08-27
5952,5975,27in 4K Gaming Monitor,1,2019-08-08
6008,6031,27in 4K Gaming Monitor,1,2019-08-14
6012,6035,27in 4K Gaming Monitor,1,2019-08-26
6020,6043,27in 4K Gaming Monitor,1,2019-08-03
6054,6078,27in 4K Gaming Monitor,1,2019-08-28
6080,6104,27in 4K Gaming Monitor,1,2019-08-02
6081,6105,27in 4K Gaming Monitor,1,2019-08-19
6087,6111,27in 4K Gaming Monitor,1,2019-08-24
6097,6121,27in 4K Gaming Monitor,1,2019-08-14
6158,6182,27in 4K Gaming Monitor,1,2019-08-13
6165,6189,27in 4K Gaming Monitor,1,2019-08-13
6176,6200,27in 4K Gaming Monitor,1,2019-08-10
6184,6208,27in 4K Gaming Monitor,1,2019-08-27
6190,6214,27in 4K Gaming Monitor,1,2019-08-20
6207,6231,27in 4K Gaming Monitor,1,2019-08-18
6220,6244,27in 4K Gaming Monitor,1,2019-08-29
6249,6274,27in 4K Gaming Monitor,1,2019-08-13
6269,6294,27in 4K Gaming Monitor,1,2019-08-24
6280,6305,27in 4K Gaming Monitor,1,2019-08-27
6386,6411,27in 4K Gaming Monitor,1,2019-08-02
6396,6421,27in 4K Gaming Monitor,1,2019-08-13
6399,6424,27in 4K Gaming Monitor,1,2019-08-13
6427,6454,27in 4K Gaming Monitor,1,2019-08-01
6456,6483,27in 4K Gaming Monitor,1,2019-08-04
6457,6484,27in 4K Gaming Monitor,1,2019-08-20
6480,6507,27in 4K Gaming Monitor,1,2019-08-18
6492,6519,27in 4K Gaming Monitor,1,2019-08-23
6576,6604,27in 4K Gaming Monitor,1,2019-08-17
6615,6643,27in 4K Gaming Monitor,1,2019-08-19
6644,6672,27in 4K Gaming Monitor,1,2019-08-18
6661,6689,27in 4K Gaming Monitor,1,2019-08-07
6725,6753,27in 4K Gaming Monitor,1,2019-08-02
6739,6767,27in 4K Gaming Monitor,1,2019-08-22
6755,6783,27in 4K Gaming Monitor,1,2019-08-14
6880,6909,27in 4K Gaming Monitor,1,2019-08-24
6904,6933,27in 4K Gaming Monitor,1,2019-08-26
6928,6957,27in 4K Gaming Monitor,1,2019-08-08
6971,7001,27in 4K Gaming Monitor,1,2019-08-25
6982,7012,27in 4K Gaming Monitor,1,2019-08-31
6993,7023,27in 4K Gaming Monitor,1,2019-08-15
7009,7039,27in 4K Gaming Monitor,1,2019-08-01
7014,7044,27in 4K Gaming Monitor,1,2019-08-23
7022,7052,27in 4K Gaming Monitor,1,2019-08-10
7036,7066,27in 4K Gaming Monitor,1,2019-08-23
7038,7068,27in 4K Gaming Monitor,1,2019-08-06
7079,7109,27in 4K Gaming Monitor,1,2019-08-31
7101,7132,27in 4K Gaming Monitor,1,2019-08-09
7144,7175,27in 4K Gaming Monitor,1,2019-08-28
7150,7181,27in 4K Gaming Monitor,1,2019-08-08
7177,7208,27in 4K Gaming Monitor,1,2019-08-06
7181,7212,27in 4K Gaming Monitor,1,2019-08-12
7199,7230,27in 4K Gaming Monitor,1,2019-08-08
7211,7242,27in 4K Gaming Monitor,1,2019-08-26
7226,7257,27in 4K Gaming Monitor,1,2019-08-01
7228,7259,27in 4K Gaming Monitor,1,2019-08-26
7281,7312,27in 4K Gaming Monitor,1,2019-08-18
7308,7339,27in 4K Gaming Monitor,1,2019-08-20
7344,7375,27in 4K Gaming Monitor,1,2019-08-15
7371,7402,27in 4K Gaming Monitor,1,2019-08-14
7399,7430,27in 4K Gaming Monitor,1,2019-08-31
7405,7436,27in 4K Gaming Monitor,1,2019-08-21
7433,7464,27in 4K Gaming Monitor,1,2019-08-19
7448,7479,27in 4K Gaming Monitor,1,2019-08-06
7475,7506,27in 4K Gaming Monitor,1,2019-08-22
7581,7613,27in 4K Gaming Monitor,1,2019-08-31
7601,7633,27in 4K Gaming Monitor,1,2019-08-31
7636,7668,27in 4K Gaming Monitor,1,2019-08-05
7691,7723,27in 4K Gaming Monitor,1,2019-08-06
7700,7732,27in 4K Gaming Monitor,1,2019-08-09
7725,7758,27in 4K Gaming Monitor,1,2019-08-02
7729,7762,27in 4K Gaming Monitor,1,2019-08-11
7767,7800,27in 4K Gaming Monitor,1,2019-08-23
7772,7805,27in 4K Gaming Monitor,1,2019-08-07
7775,7808,27in 4K Gaming Monitor,1,2019-08-09
7804,7837,27in 4K Gaming Monitor,1,2019-08-22
7848,7881,27in 4K Gaming Monitor,1,2019-08-15
7864,7897,27in 4K Gaming Monitor,1,2019-08-13
7894,7928,27in 4K Gaming Monitor,1,2019-08-22
7895,7929,27in 4K Gaming Monitor,1,2019-08-12
7935,7971,27in 4K Gaming Monitor,1,2019-08-09
7970,8006,27in 4K Gaming Monitor,1,2019-08-19
7987,8023,27in 4K Gaming Monitor,1,2019-08-14
8009,8045,27in 4K Gaming Monitor,1,2019-08-14
8031,8067,27in 4K Gaming Monitor,1,2019-08-07
8033,8069,27in 4K Gaming Monitor,1,2019-08-02
8094,8130,27in 4K Gaming Monitor,1,2019-08-28
8097,8133,27in 4K Gaming Monitor,1,2019-08-03
8116,8152,27in 4K Gaming Monitor,1,2019-08-12
8148,8184,27in 4K Gaming Monitor,1,2019-08-05
8160,8196,27in 4K Gaming Monitor,1,2019-08-12
8226,8262,27in 4K Gaming Monitor,1,2019-08-07
8279,8315,27in 4K Gaming Monitor,1,2019-08-04
8290,8326,27in 4K Gaming Monitor,1,2019-08-28
8312,8348,27in 4K Gaming Monitor,1,2019-08-02
8355,8391,27in 4K Gaming Monitor,1,2019-08-20
8360,8396,27in 4K Gaming Monitor,1,2019-08-08
8364,8400,27in 4K Gaming Monitor,1,2019-08-17
8369,8405,27in 4K Gaming Monitor,1,2019-08-14
8397,8433,27in 4K Gaming Monitor,1,2019-08-08
8419,8455,27in 4K Gaming Monitor,1,2019-08-29
8498,8534,27in 4K Gaming Monitor,1,2019-08-31
8532,8569,27in 4K Gaming Monitor,1,2019-08-25
8537,8574,27in 4K Gaming Monitor,1,2019-08-05
8556,8593,27in 4K Gaming Monitor,1,2019-08-03
8574,8611,27in 4K Gaming Monitor,1,2019-08-07
8610,8647,27in 4K Gaming Monitor,1,2019-08-29
8638,8675,27in 4K Gaming Monitor,1,2019-08-07
8754,8793,27in 4K Gaming Monitor,1,2019-08-04
8757,8796,27in 4K Gaming Monitor,1,2019-08-29
8775,8814,27in 4K Gaming Monitor,1,2019-08-11
8778,8817,27in 4K Gaming Monitor,1,2019-08-07
8790,8830,27in 4K Gaming Monitor,1,2019-08-10
8801,8841,27in 4K Gaming Monitor,1,2019-08-14
8822,8862,27in 4K Gaming Monitor,1,2019-08-07
8825,8865,27in 4K Gaming Monitor,1,2019-08-21
8833,8873,27in 4K Gaming Monitor,1,2019-08-05
8945,8986,27in 4K Gaming Monitor,1,2019-08-08
9014,9055,27in 4K Gaming Monitor,1,2019-08-29
9026,9067,27in 4K Gaming Monitor,1,2019-08-01
9059,9100,27in 4K Gaming Monitor,1,2019-08-02
9064,9105,27in 4K Gaming Monitor,1,2019-08-08
9083,9124,27in 4K Gaming Monitor,1,2019-08-21
9113,9154,27in 4K Gaming Monitor,1,2019-08-14
9142,9183,27in 4K Gaming Monitor,1,2019-08-14
9217,9260,27in 4K Gaming Monitor,1,2019-08-04
9222,9265,27in 4K Gaming Monitor,1,2019-08-07
9229,9272,27in 4K Gaming Monitor,1,2019-08-18
9252,9295,27in 4K Gaming Monitor,1,2019-08-21
9255,9298,27in 4K Gaming Monitor,1,2019-08-04
9261,9304,27in 4K Gaming Monitor,1,2019-08-28
9274,9317,27in 4K Gaming Monitor,1,2019-08-27
9283,9326,27in 4K Gaming Monitor,1,2019-08-14
9311,9354,27in 4K Gaming Monitor,1,2019-08-11
9328,9371,27in 4K Gaming Monitor,1,2019-08-25
9351,9394,27in 4K Gaming Monitor,1,2019-08-17
9381,9425,27in 4K Gaming Monitor,1,2019-08-24
9389,9433,27in 4K Gaming Monitor,1,2019-08-28
9424,9468,27in 4K Gaming Monitor,1,2019-08-05
9427,9471,27in 4K Gaming Monitor,1,2019-08-27
9549,9593,27in 4K Gaming Monitor,1,2019-08-12
9597,9642,27in 4K Gaming Monitor,1,2019-08-04
9706,9752,27in 4K Gaming Monitor,1,2019-08-26
9724,9770,27in 4K Gaming Monitor,1,2019-08-06
9744,9790,27in 4K Gaming Monitor,1,2019-08-09
9770,9816,27in 4K Gaming Monitor,1,2019-08-05
9830,9876,27in 4K Gaming Monitor,1,2019-08-22
9860,9906,27in 4K Gaming Monitor,1,2019-08-20
9861,9907,27in 4K Gaming Monitor,1,2019-08-13
9880,9926,27in 4K Gaming Monitor,1,2019-08-12
9914,9960,27in 4K Gaming Monitor,1,2019-08-17
9948,9994,27in 4K Gaming Monitor,1,2019-08-18
9968,10014,27in 4K Gaming Monitor,1,2019-08-24
9991,10037,27in 4K Gaming Monitor,1,2019-08-24
10006,10052,27in 4K Gaming Monitor,1,2019-08-09
10025,10071,27in 4K Gaming Monitor,1,2019-08-04
10035,10081,27in 4K Gaming Monitor,1,2019-08-30
10090,10136,27in 4K Gaming Monitor,1,2019-08-05
10167,10213,27in 4K Gaming Monitor,1,2019-08-11
10191,10238,27in 4K Gaming Monitor,1,2019-08-14
10195,10242,27in 4K Gaming Monitor,1,2019-08-07
10206,10253,27in 4K Gaming Monitor,1,2019-08-04
10273,10320,27in 4K Gaming Monitor,1,2019-08-10
10318,10366,27in 4K Gaming Monitor,1,2019-08-12
10327,10375,27in 4K Gaming Monitor,1,2019-08-31
10352,10400,27in 4K Gaming Monitor,1,2019-08-05
10434,10482,27in 4K Gaming Monitor,1,2019-08-03
10458,10507,27in 4K Gaming Monitor,1,2019-08-08
10472,10521,27in 4K Gaming Monitor,1,2019-08-03
10475,10524,27in 4K Gaming Monitor,1,2019-08-12
10512,10561,27in 4K Gaming Monitor,1,2019-08-29
10520,10569,27in 4K Gaming Monitor,1,2019-08-17
10532,10581,27in 4K Gaming Monitor,1,2019-08-02
10575,10624,27in 4K Gaming Monitor,1,2019-08-20
10631,10680,27in 4K Gaming Monitor,1,2019-08-24
10668,10719,27in 4K Gaming Monitor,1,2019-08-18
10670,10721,27in 4K Gaming Monitor,1,2019-08-19
10755,10806,27in 4K Gaming Monitor,1,2019-08-08
10775,10826,27in 4K Gaming Monitor,1,2019-08-21
10845,10898,27in 4K Gaming Monitor,1,2019-08-31
10918,10971,27in 4K Gaming Monitor,1,2019-08-03
10959,11013,27in 4K Gaming Monitor,1,2019-08-04
11007,11061,27in 4K Gaming Monitor,1,2019-08-01
11031,11085,27in 4K Gaming Monitor,1,2019-08-22
11207,11261,27in 4K Gaming Monitor,1,2019-08-19
11219,11273,27in 4K Gaming Monitor,1,2019-08-07
11254,11308,27in 4K Gaming Monitor,1,2019-08-30
11273,11327,27in 4K Gaming Monitor,1,2019-08-13
11310,11364,27in 4K Gaming Monitor,1,2019-08-25
11329,11383,27in 4K Gaming Monitor,1,2019-08-30
11402,11456,27in 4K Gaming Monitor,1,2019-08-25
11431,11485,27in 4K Gaming Monitor,1,2019-08-29
11479,11533,27in 4K Gaming Monitor,1,2019-08-16
11483,11537,27in 4K Gaming Monitor,1,2019-08-31
11543,11597,27in 4K Gaming Monitor,1,2019-08-15
11597,11651,27in 4K Gaming Monitor,1,2019-08-20
11638,11692,27in 4K Gaming Monitor,1,2019-08-23
11679,11733,27in 4K Gaming Monitor,1,2019-08-13
11729,11783,27in 4K Gaming Monitor,1,2019-08-20
11734,11788,27in 4K Gaming Monitor,1,2019-08-24
11839,11893,27in 4K Gaming Monitor,1,2019-08-11
11862,11916,27in 4K Gaming Monitor,1,2019-08-16
11866,11920,27in 4K Gaming Monitor,1,2019-08-17
11897,11951,27in 4K Gaming Monitor,1,2019-08-15
11904,11958,27in 4K Gaming Monitor,1,2019-08-25
11938,11992,27in 4K Gaming Monitor,1,2019-08-26
11944,11998,27in 4K Gaming Monitor,1,2019-08-10
